ID	name	disease	gene_count	gene_total	gene_ratio	p_value	genes	p_adjust
HP:0004337	Abnormality of amino acid metabolism	Cardiopatia	9	182	0.0494505494505494	1.19973207812696e-21	EHHADH,IRF6,MMADHC,PDHX,PREPL,PRODH,SLC30A10,SLC3A1,TNFRSF11A	3.99192290266995e-21
HP:0008572	External ear malformation	Cardiopatia	4	182	0.021978021978022	2.831167900932e-57	FANCA,FREM2,KIF1A,TBCE	1.29302928516538e-56
HP:0001907	Thromboembolism	Cardiopatia	2	182	0.010989010989011	1.40414217036621e-238	FLNC,HABP2	1.72110661617682e-237
HP:0045027	Abnormality of the thoracic cavity	Cardiopatia	2	182	0.010989010989011	5.66096671817382e-12	GNPTAB,LTBP1	1.63833880541593e-11
HP:0100829	Galactorrhea	Cardiopatia	1	182	0.00549450549450549	6.1169424971023e-76	IRF4	3.10882412886266e-75
HP:0000820	Abnormality of the thyroid gland	Cardiopatia	2	182	0.010989010989011	3.44226845188127e-102	IRF5,MMEL1	2.04208594636515e-101
HP:0003552	Muscle stiffness	Cardiopatia	3	182	0.0164835164835165	0	KCNA1,NEB,RYR1	0
HP:0000152	Abnormality of head or neck	Cardiopatia	1	182	0.00549450549450549	6.1495622115185e-151	KIF1A	4.83552839934025e-150
HP:0009025	Increased connective tissue	Cardiopatia	3	182	0.0164835164835165	0	LAMA2,NEB,RYR1	0
HP:0001612	Weak cry	Cardiopatia	4	182	0.021978021978022	0	LAMA2,OPA1,RYR1,SIM1	0
HP:0004361	Abnormality of circulating leptin level	Cardiopatia	1	182	0.00549450549450549	5.26928077336708e-08	LEP	1.41447520921142e-07
HP:0012757	Abnormal neuron morphology	Cardiopatia	5	182	0.0274725274725275	4.56457819392839e-19	MATR3,POLR3B,PRPH,RBM28,TRPM7	1.47750521345216e-18
HP:0002483	Bulbar signs	Cardiopatia	3	182	0.0164835164835165	7.83488258062596e-262	MATR3,NEB,RYR1	1.08839577182529e-260
HP:0001623	Breech presentation	Cardiopatia	3	182	0.0164835164835165	0	NEB,OPA1,RYR1	0
HP:0000356	Abnormality of the outer ear	Cardiopatia	2	182	0.010989010989011	0	PIGL,POGZ	0
HP:0006709	Aplasia/Hypoplasia of the nipples	Cardiopatia	1	182	0.00549450549450549	7.93348074522056e-06	PIGL	2.01910113011949e-05
HP:0012415	Abnormal blood gas level	Cardiopatia	2	182	0.010989010989011	0	RHD,RYR1	0
HP:0002795	Abnormal respiratory system physiology	Cardiopatia	1	182	0.00549450549450549	0	RYR1	0
HP:0005521	Disseminated intravascular coagulation	Cardiopatia	1	182	0.00549450549450549	0	RYR1	0
HP:0001686	Loss of voice	Cardiopatia	1	182	0.00549450549450549	1.35945971571821e-24	SDHA	4.69196551988045e-24
HP:0003528	Elevated calcitonin	Cardiopatia	1	182	0.00549450549450549	0.00155868214546949	SDHA	0.00374398146469401
HP:0011884	Abnormal umbilical stump bleeding	Cardiopatia	1	182	0.00549450549450549	1.82575368684074e-08	SERPINF2	4.97309051628025e-08
HP:0001934	Persistent bleeding after trauma	Cardiopatia	1	182	0.00549450549450549	0.000129207503343582	SERPINF2	0.000318622645079514
HP:0012233	Intramuscular hematoma	Cardiopatia	1	182	0.00549450549450549	1.82575368684074e-08	SERPINF2	4.97309051628025e-08
HP:0100514	Abnormality of vitamin E metabolism	Cardiopatia	1	182	0.00549450549450549	6.80008630708925e-17	SLC30A10	2.13077892366876e-16
HP:0008282	Unconjugated hyperbilirubinemia	Cardiopatia	1	182	0.00549450549450549	1.71785337031354e-07	SLC30A10	4.55272109429677e-07
HP:0001281	Tetany	Cardiopatia	1	182	0.00549450549450549	3.3009594434341e-26	TBCE	1.15119234146541e-25
HP:0011025	Abnormal cardiovascular system physiology	Neuropatías perifericas	4	104	0.0384615384615385	1.44189492876813e-67	ABCC6,CDH23,CLCNKB,COL4A1	7.06952601840139e-67
HP:0000818	Abnormality of the endocrine system	Neuropatías perifericas	9	104	0.0865384615384615	1.26429516749103e-139	ABCC6,ATM,CDH23,CLCNKB,LIPA,MAGEL2,NDN,NOTCH2,SLC37A4	9.32557541684755e-139
HP:0003107	Abnormal circulating cholesterol concentration	Neuropatías perifericas	5	104	0.0480769230769231	3.10318293902411e-299	ABCG5,ABCG8,DHCR24,LIPA,SLC37A4	5.07157446995411e-298
HP:0030148	Heart murmur	Neuropatías perifericas	3	104	0.0288461538461538	2.93070414909656e-119	ABCG5,ABCG8,PRKAR1A	1.93868405418411e-118
HP:0003077	Hyperlipidemia	Neuropatías perifericas	5	104	0.0480769230769231	1.23071136454787e-230	ABCG5,ABCG8,LIPA,PRKAR1A,SLC37A4	1.45503251397255e-229
HP:0012373	Abnormal eye physiology	Neuropatías perifericas	2	104	0.0192307692307692	0	ABCG5,ABCG8	0
HP:0030872	Abnormal cardiac ventricular function	Neuropatías perifericas	6	104	0.0576923076923077	7.82868200348079e-10	ABCG5,ABCG8,FLNC,SELENON,SMAD4,TTN	2.16424757874005e-09
HP:0011869	Abnormal platelet function	Neuropatías perifericas	1	104	0.00961538461538462	0.00218517092743976	ABCG8	0.00521873916338407
HP:0008158	Hyperapobetalipoproteinemia	Neuropatías perifericas	1	104	0.00961538461538462	1.04050490317662e-98	ABCG8	6.10747068167403e-98
HP:0004359	Abnormal circulating fatty-acid concentration	Neuropatías perifericas	2	104	0.0192307692307692	2.10542759749388e-139	ACBD5,CLCNKB	1.54614440749881e-138
HP:0003533	Reduced acetaldehyde dehydrogenase level	Neuropatías perifericas	1	104	0.00961538461538462	0.00183013492923556	ALDH2	0.00437709458685176
HP:0003201	Rhabdomyolysis	Neuropatías perifericas	4	104	0.0384615384615385	5.24276164541115e-242	ANO5,CLCNKB,LPIN1,TRAPPC2L	6.72283358684645e-241
HP:0003326	Myalgia	Neuropatías perifericas	7	104	0.0673076923076923	5.34433094636572e-139	ANO5,CLCNKB,FLNC,LPIN1,MATR3,NLRP12,OPA1	3.89039287667758e-138
HP:0005368	Abnormality of humoral immunity	Neuropatías perifericas	7	104	0.0673076923076923	7.74186306460825e-134	ATM,DCLRE1C,DOCK8,ERCC2,GSTM3,KRT9,MUC5B	5.56279557271636e-133
HP:0005561	Abnormality of bone marrow cell morphology	Neuropatías perifericas	3	104	0.0288461538461538	5.74790705963142e-167	ATM,DYNC2LI1,HPGD	5.04303214126609e-166
HP:0002733	Abnormality of the lymph nodes	Neuropatías perifericas	6	104	0.0576923076923077	4.06382467340379e-171	ATM,DCLRE1C,DIS3L2,NLRP12,PRKAR1A,SMAD4	3.60340198434262e-170
HP:0002721	Immunodeficiency	Neuropatías perifericas	9	104	0.0865384615384615	1.24454690699519e-32	ATM,BCR,CDH23,CRKL,DCLRE1C,FOXN1,GSTM3,TBCE,UNC119	4.64129685449884e-32
HP:0012400	Abnormal aldolase level	Neuropatías perifericas	3	104	0.0288461538461538	1.42024600279562e-128	B3GALNT2,COL4A1,LPIN1	9.90606730820209e-128
HP:0001608	Abnormality of the voice	Neuropatías perifericas	3	104	0.0288461538461538	3.13786819177798e-212	B3GALNT2,NOTCH2,SMAD4	3.48721751712926e-211
HP:0045040	Abnormal lactate dehydrogenase level	Neuropatías perifericas	2	104	0.0192307692307692	1.4804995003081e-64	B3GALNT2,COL4A1	7.15360193337276e-64
HP:0009794	Branchial anomaly	Neuropatías perifericas	2	104	0.0192307692307692	5.08242169600954e-16	BCR,CRKL	1.5689624013422e-15
HP:0001622	Premature birth	Neuropatías perifericas	5	104	0.0480769230769231	2.47113585542343e-18	BCR,CLCNKB,COL11A1,CRKL,NEB	7.92189129036704e-18
HP:0002973	Abnormality of the forearm	Neuropatías perifericas	10	104	0.0961538461538462	1.13074384401431e-05	BRIP1,COL11A1,COLEC11,DYNC2H1,FANCD2,GTF2I,MAGEL2,NDN,PRKAR1A,RIPK4	2.86466563521558e-05
HP:0002861	Melanoma	Neuropatías perifericas	4	104	0.0384615384615385	0	BRIP1,ERCC2,ERCC5,SMAD4	0
HP:0003115	Abnormal EKG	Neuropatías perifericas	2	104	0.0192307692307692	2.65929939463635e-144	CACNA2D1,CLCNKB	2.01502367766309e-143
HP:0001279	Syncope	Neuropatías perifericas	3	104	0.0288461538461538	5.87561230102721e-154	CACNA2D1,CLCNKB,FLNC	4.66411700276779e-153
HP:0000478	Abnormality of the eye	Neuropatías perifericas	4	104	0.0384615384615385	1.92061739329378e-275	CDH23,ERCC2,ERCC5,PRKAR1A	2.83333557046082e-274
HP:0010885	Avascular necrosis	Neuropatías perifericas	2	104	0.0192307692307692	0.00460171805679053	CDH23,HPGD	0.0108809418449217
HP:0011043	Abnormality of circulating adrenocorticotropin level	Neuropatías perifericas	2	104	0.0192307692307692	2.02513976971998e-30	CDH23,PRKAR1A	7.30716016476885e-30
HP:0002615	Hypotension	Neuropatías perifericas	4	104	0.0384615384615385	1.91429165399201e-110	CDH23,CLCNKB,LRRK2,SAA1	1.19967074706943e-109
HP:0000858	Irregular menstruation	Neuropatías perifericas	3	104	0.0288461538461538	4.54905081046759e-107	CDH23,PRKAR1A,SLC37A4	2.7982537642249e-106
HP:0100829	Galactorrhea	Neuropatías perifericas	1	104	0.00961538461538462	1.31415645179864e-09	CDH23	3.61501452994774e-09
HP:0000771	Gynecomastia	Neuropatías perifericas	3	104	0.0288461538461538	7.28055545218088e-15	CDH23,HPGD,PRKAR1A	2.19867498891042e-14
HP:0002960	Autoimmunity	Neuropatías perifericas	2	104	0.0192307692307692	4.39628239871981e-177	CLCNKB,DCLRE1C	4.07144597703662e-176
HP:0001948	Alkalosis	Neuropatías perifericas	1	104	0.00961538461538462	3.08946350685087e-181	CLCNKB	2.90968116718667e-180
HP:0003394	Muscle spasm	Neuropatías perifericas	12	104	0.115384615384615	5.98824604782539e-191	CLCNKB,COL4A1,ERBB4,LPIN1,LRRK2,MATR3,PMP22,PRPH,REEP1,SMN1,SMN2,TRPM7	5.94190842959817e-190
HP:0000360	Tinnitus	Neuropatías perifericas	2	104	0.0192307692307692	5.36050345483387e-238	CLCNKB,PMP22	6.52259799942194e-237
HP:0000848	Increased circulating renin level	Neuropatías perifericas	1	104	0.00961538461538462	1.45198334680622e-183	CLCNKB	1.39106680409538e-182
HP:0001298	Encephalopathy	Neuropatías perifericas	3	104	0.0288461538461538	1.24206166648085e-199	CLCNKB,NDUFS6,TBCE	1.28603527827551e-198
HP:0000841	Hyperactive renin-angiotensin system	Neuropatías perifericas	1	104	0.00961538461538462	2.68571444944556e-186	CLCNKB	2.63357999248573e-185
HP:0001944	Dehydration	Neuropatías perifericas	2	104	0.0192307692307692	1.70443433776023e-132	CLCNKB,SLC5A1	1.21943864422588e-131
HP:0002624	Abnormal venous morphology	Neuropatías perifericas	1	104	0.00961538461538462	1.36899269455258e-207	CLCNKB	1.48189014403841e-206
HP:0001563	Fetal polyuria	Neuropatías perifericas	1	104	0.00961538461538462	3.82853014031423e-185	CLCNKB	3.73225716017767e-184
HP:0002558	Supernumerary nipple	Neuropatías perifericas	2	104	0.0192307692307692	0	COLEC11,TRRAP	0
HP:0003075	Hypoproteinemia	Neuropatías perifericas	1	104	0.00961538461538462	0.000410706796017156	DCLRE1C	0.00100094770315877
HP:0000098	Tall stature	Neuropatías perifericas	7	104	0.0673076923076923	0.0132169113351216	DIS3L2,DOCK3,FAM20A,HPGD,NEB,PRKAR1A,SMAD4	0.0304066412071767
HP:0003549	Abnormality of connective tissue	Neuropatías perifericas	3	104	0.0288461538461538	0	DIS3L2,HPGD,TRRAP	0
HP:0100000	Early onset of sexual maturation	Neuropatías perifericas	6	104	0.0576923076923077	1.42057326983558e-94	DOCK3,GTF2I,MAGEL2,NDN,PRKAR1A,SMAD4	8.16584703729625e-94
HP:0010566	Hamartoma	Neuropatías perifericas	1	104	0.00961538461538462	2.31904816727583e-72	DYNC2LI1	1.16091690536e-71
HP:0004337	Abnormality of amino acid metabolism	Neuropatías perifericas	4	104	0.0384615384615385	1.57770299167066e-44	ERCC2,ERCC5,PRODH,SLC30A10	6.50997744335394e-44
HP:0002562	Low-set nipples	Neuropatías perifericas	1	104	0.00961538461538462	6.03588364876839e-179	ERCC2	5.6527067654477e-178
HP:0010978	Abnormality of immune system physiology	Neuropatías perifericas	3	104	0.0288461538461538	1.69628620454351e-261	ERCC2,ERCC5,PRKAR1A	2.33694967187936e-260
HP:0100530	Abnormal calcium-phosphate regulating hormone level	Neuropatías perifericas	1	104	0.00961538461538462	4.3987731760867e-08	FAM20A	1.18845297966556e-07
HP:0001965	Abnormal scalp morphology	Neuropatías perifericas	1	104	0.00961538461538462	6.68136694107613e-31	HPGD	2.4318425089026e-30
HP:0005521	Disseminated intravascular coagulation	Neuropatías perifericas	4	104	0.0384615384615385	4.3317344432738e-49	LIPA,LPIN1,PRKAR1A,SERPIND1	1.88046909295245e-48
HP:0003688	Cytochrome C oxidase-negative muscle fibers	Neuropatías perifericas	1	104	0.00961538461538462	5.85894869066068e-193	LRPPRC	5.88365510080202e-192
HP:0012379	Abnormal enzyme/coenzyme activity	Neuropatías perifericas	3	104	0.0288461538461538	6.67550400974469e-235	LRPPRC,SLC37A4,SLCO1B3	8.00580229082331e-234
HP:0000359	Abnormality of the inner ear	Neuropatías perifericas	1	104	0.00961538461538462	3.99535782392789e-10	MYO7A	1.11375610242271e-09
HP:0003737	Mitochondrial myopathy	Neuropatías perifericas	2	104	0.0192307692307692	9.17131797635375e-17	NDUFS6,OPA1	2.86303128587672e-16
HP:0011410	Caesarian section	Neuropatías perifericas	1	104	0.00961538461538462	4.04585284680473e-19	OPA1	1.31214721704737e-18
HP:0003783	Externally rotated/abducted legs	Neuropatías perifericas	1	104	0.00961538461538462	1.29762109424271e-143	PI4KA	9.78793829910678e-143
HP:0004936	Venous thrombosis	Neuropatías perifericas	4	104	0.0384615384615385	4.36185783769619e-206	PRKAR1A,SAA1,SERPIND1,SMAD4	4.69110775189648e-205
HP:0003528	Elevated calcitonin	Neuropatías perifericas	1	104	0.00961538461538462	8.26046442429271e-18	PRKAR1A	2.61790764169124e-17
HP:0012447	Abnormal myelination	Neuropatías perifericas	4	104	0.0384615384615385	0	SLC30A10,TBCE,TRAPPC2L,TRRAP	0
HP:0011889	Bleeding with minor or no trauma	Neuropatías perifericas	1	104	0.00961538461538462	3.12977722250574e-193	SLC37A4	3.16202341207095e-192
HP:0003645	Prolonged partial thromboplastin time	Neuropatías perifericas	1	104	0.00961538461538462	3.07272769407755e-76	SLC37A4	1.56643335352516e-75
HP:0100511	Abnormality of vitamin D metabolism	Neuropatías perifericas	1	104	0.00961538461538462	2.85091578790564e-74	SLC37A4	1.44014442982991e-73
HP:0012345	Abnormal glycosylation	Neuropatías perifericas	1	104	0.00961538461538462	1.39727327802412e-29	SLC37A4	5.03078737465704e-29
HP:0011890	Prolonged bleeding following procedure	Neuropatías perifericas	1	104	0.00961538461538462	1.68897141679124e-105	SLC37A4	1.0164315349426e-104
HP:0010473	Porphyrinuria	Neuropatías perifericas	1	104	0.00961538461538462	0.00677999105291342	SLCO1B3	0.0158739397264139
HP:0002686	Prenatal maternal abnormality	Neuropatías perifericas	1	104	0.00961538461538462	2.56674819865382e-73	SMAD4	1.29267953086282e-72
HP:0002585	Abnormality of the peritoneum	Neuropatías perifericas	2	104	0.0192307692307692	2.18644084714436e-76	SMAD4,TRPC6	1.11803585649989e-75
HP:0001281	Tetany	Neuropatías perifericas	1	104	0.00961538461538462	8.45460543156381e-274	TBCE	1.22555019603625e-272
HP:0002908	Conjugated hyperbilirubinemia	Neurodegeneracion	3	130	0.0230769230769231	8.17830623655663e-69	ABCC2,MMEL1,SLCO1B1	4.05751086200592e-68
HP:0001541	Ascites	Neurodegeneracion	6	130	0.0461538461538462	3.41014181735176e-78	ABCC6,BUB1B,CEP57,MMEL1,PRKAR1A,RHBDF2	1.77647075297668e-77
HP:0001872	Abnormality of thrombocytes	Neurodegeneracion	2	130	0.0153846153846154	5.53403686820089e-96	ABCC6,STIM1	3.22560820254926e-95
HP:0011025	Abnormal cardiovascular system physiology	Neurodegeneracion	2	130	0.0153846153846154	6.92543943112566e-185	ABCC6,CLCNKB	6.67324134779565e-184
HP:0005268	Spontaneous abortion	Neurodegeneracion	3	130	0.0230769230769231	3.86175744453013e-46	ABCC6,RHD,WRN	1.62154903275358e-45
HP:0030878	Abnormality on pulmonary function testing	Neurodegeneracion	3	130	0.0230769230769231	2.92825376012837e-254	ABCC6,NDUFAF6,NF2	3.90511921450719e-253
HP:0000818	Abnormality of the endocrine system	Neurodegeneracion	8	130	0.0615384615384615	0	ABCC6,ATM,CISD2,CLCNKB,COL7A1,EXT2,OCA2,WWOX	0
HP:0100758	Gangrene	Neurodegeneracion	2	130	0.0153846153846154	5.50022620222707e-102	ABCC6,PRKAR1A	3.25137485074912e-101
HP:0001197	Abnormality of prenatal development or birth	Neurodegeneracion	2	130	0.0153846153846154	0.0132242440763066	ABCC6,MPLKIP	0.0304066412071767
HP:0004379	Abnormality of alkaline phosphatase level	Neurodegeneracion	5	130	0.0384615384615385	8.79932216856211e-177	ABCC6,CHEK2,ESR1,MMEL1,TP53	8.1041271022061e-176
HP:0008609	Morphological abnormality of the middle ear	Neurodegeneracion	3	130	0.0230769230769231	2.18248293392308e-107	ABCC6,NSD1,SYK	1.34748112994436e-106
HP:0010311	Aplasia/Hypoplasia of the breasts	Neurodegeneracion	1	130	0.00769230769230769	8.89020853408264e-24	ACTB	3.03688066113028e-23
HP:0003783	Externally rotated/abducted legs	Neurodegeneracion	1	130	0.00769230769230769	1.64592294450217e-29	ACTB	5.91326195794206e-29
HP:0002721	Immunodeficiency	Neurodegeneracion	12	130	0.0923076923076923	4.63484071754936e-123	ACTB,ATM,BLNK,BUB1B,CARD11,CTC1,DCLRE1C,IL2RA,MS4A1,SDHB,SERPINA1,STIM1	3.11543527264306e-122
HP:0003533	Reduced acetaldehyde dehydrogenase level	Neurodegeneracion	1	130	0.00769230769230769	2.29826831825484e-12	ALDH2	6.69792532610283e-12
HP:0002585	Abnormality of the peritoneum	Neurodegeneracion	7	130	0.0538461538461538	3.06347003347772e-65	ARHGAP24,BRCA1,BRCA2,MYH11,PALB2,SMAD4,TP53	1.48453620517656e-64
HP:0005368	Abnormality of humoral immunity	Neurodegeneracion	18	130	0.138461538461538	7.88273471288966e-96	ATM,BLM,BLNK,CARD11,CISD2,COL7A1,DCLRE1C,DOCK8,IL2RA,MMEL1,MPLKIP,MS4A1,NBN,PMM2,SERPINA1,SYK,TP53,TRNT1	4.56268012721773e-95
HP:0005561	Abnormality of bone marrow cell morphology	Neurodegeneracion	1	130	0.00769230769230769	3.69473307768623e-211	ATM	4.07888744404169e-210
HP:0003220	Abnormality of chromosome stability	Neurodegeneracion	12	130	0.0923076923076923	0	ATM,BLM,BRCA1,BRCA2,FANCD2,FANCI,FANCL,NBN,NF2,PALB2,RAD50,RAD51C	0
HP:0002733	Abnormality of the lymph nodes	Neurodegeneracion	14	130	0.107692307692308	4.93387923404305e-214	ATM,BRCA1,BRCA2,DCLRE1C,IL2RA,KIT,MS4A1,PALB2,PRKAR1A,SMAD4,STIM1,SYK,TP53,WWOX	5.51998435110722e-213
HP:0011024	Abnormality of the gastrointestinal tract	Neurodegeneracion	1	130	0.00769230769230769	3.91830501628134e-275	ATM	5.72966180889561e-274
HP:0100763	Abnormality of the lymphatic system	Neurodegeneracion	2	130	0.0153846153846154	4.38600916281771e-185	ATM,DCLRE1C	4.25085888047507e-184
HP:0012145	Abnormality of multiple cell lineages in the bone marrow	Neurodegeneracion	10	130	0.0769230769230769	1.23692850202181e-156	ATR,BRCA2,CTC1,FANCD2,FANCI,FANCL,NBN,PALB2,PRKAR1A,TP53	1.02077218458929e-155
HP:0002973	Abnormality of the forearm	Neurodegeneracion	13	130	0.1	1.77244297073164e-272	ATR,BRCA1,BRCA2,COL7A1,EXT1,EXT2,FANCD2,FANCI,FANCL,GTF2I,PALB2,PRKAR1A,RAD51C	2.52535250616209e-271
HP:0002861	Melanoma	Neurodegeneracion	18	130	0.138461538461538	5.63313886939221e-120	BARD1,BRCA1,BRCA2,CHEK2,COL7A1,ERCC5,MRE11,NBN,OCA2,PALB2,RAD50,RAD51C,RAD51D,SDHB,SMAD4,TP53,WRN,XPC	3.74121214951267e-119
HP:0000858	Irregular menstruation	Neurodegeneracion	2	130	0.0153846153846154	9.91506899483958e-10	BBS9,PRKAR1A	2.73649337986715e-09
HP:0002898	Embryonal neoplasm	Neurodegeneracion	13	130	0.1	0	BLM,BRCA2,BUB1B,CDC73,CEP57,CHEK2,EXT2,KIT,NSD1,PALB2,PAX6,TP53,WWOX	0
HP:0006536	Airway obstruction	Neurodegeneracion	3	130	0.0230769230769231	9.16773588354083e-08	BLM,DNAH11,SERPINA1	2.45306833352529e-07
HP:0100765	Abnormality of the tonsils	Neurodegeneracion	3	130	0.0230769230769231	5.17466728403267e-41	BLM,DCLRE1C,IL2RA	2.07859526806806e-40
HP:0008572	External ear malformation	Neurodegeneracion	9	130	0.0692307692307692	2.36885814567865e-159	BLNK,BRCA1,BRCA2,FANCD2,FANCI,FANCL,KIF1A,PALB2,RAD51C	1.99438713578096e-158
HP:0100658	Cellulitis	Neurodegeneracion	2	130	0.0153846153846154	2.9769770032762e-08	BLNK,IL2RA	8.06930189343321e-08
HP:0001944	Dehydration	Neurodegeneracion	6	130	0.0461538461538462	2.41781336629217e-199	BLNK,CLCNKA,CLCNKB,EPCAM,MCEE,NDUFAF6	2.48795980346238e-198
HP:0100806	Sepsis	Neurodegeneracion	3	130	0.0230769230769231	2.86103657324391e-34	BLNK,DCLRE1C,MYH11	1.08394271990854e-33
HP:0012735	Cough	Neurodegeneracion	2	130	0.0153846153846154	0.0192118317974397	BLNK,WWOX	0.0439919280306758
HP:0001562	Oligohydramnios	Neurodegeneracion	11	130	0.0846153846153846	1.59295430124455e-40	BRCA1,BRCA2,BUB1B,FANCD2,FANCI,FANCL,MYH11,PALB2,RAD51C,RHD,TMEM231	6.3376010028035e-40
HP:0000600	Abnormality of the pharynx	Neurodegeneracion	6	130	0.0461538461538462	2.77126026696274e-06	BRSK2,CTC1,DOCK8,KIF1A,MATR3,MS4A1	7.1557257536527e-06
HP:0010978	Abnormality of immune system physiology	Neurodegeneracion	5	130	0.0384615384615385	2.23280318483416e-09	BUB1B,CEP57,ERCC1,ERCC5,PRKAR1A	6.12184688999761e-09
HP:0002916	Abnormality of chromosome segregation	Neurodegeneracion	1	130	0.00769230769230769	8.93048315164171e-12	BUB1B	2.56674403685978e-11
HP:0001609	Hoarse voice	Neurodegeneracion	4	130	0.0307692307692308	8.27351625672927e-21	CDC73,GTF2I,MATR3,NSD1	2.73649833332692e-20
HP:0003115	Abnormal EKG	Neurodegeneracion	3	130	0.0230769230769231	3.78586481989154e-139	CDC73,CLCNKB,GPD1L	2.76799853278912e-138
HP:0001939	Abnormality of metabolism/homeostasis	Neurodegeneracion	6	130	0.0461538461538462	2.84269757239717e-18	CDC73,CYP2D6,KIF1A,PRKAR1A,PRODH,VLDLR	9.09554098500208e-18
HP:0012531	Pain	Neurodegeneracion	5	130	0.0384615384615385	4.67958718212244e-06	CHEK2,COL7A1,MATR3,PRPH,TP53	1.19645273506106e-05
HP:0012288	Neoplasm of head and neck	Neurodegeneracion	2	130	0.0153846153846154	3.72177845440909e-131	CHEK2,TP53	2.62890028961862e-130
HP:0002659	Increased susceptibility to fractures	Neurodegeneracion	8	130	0.0615384615384615	8.2113696198279e-18	CHEK2,CTC1,KIF1A,KIT,NDUFAF6,NEB,PRKAR1A,TP53	2.60730536309583e-17
HP:0100242	Sarcoma	Neurodegeneracion	5	130	0.0384615384615385	2.79409678899171e-269	CHEK2,KIT,SDHB,TP53,WRN	3.94725368410947e-268
HP:0000848	Increased circulating renin level	Neurodegeneracion	2	130	0.0153846153846154	1.37847740321287e-158	CLCNKA,CLCNKB	1.15473458852053e-157
HP:0000841	Hyperactive renin-angiotensin system	Neurodegeneracion	2	130	0.0153846153846154	4.92125435892234e-161	CLCNKA,CLCNKB	4.22872732800183e-160
HP:0001948	Alkalosis	Neurodegeneracion	2	130	0.0153846153846154	1.67299225166854e-156	CLCNKA,CLCNKB	1.3738315682421e-155
HP:0001622	Premature birth	Neurodegeneracion	3	130	0.0230769230769231	4.66489210878889e-07	CLCNKA,CLCNKB,NEB	1.22655759390396e-06
HP:0001563	Fetal polyuria	Neurodegeneracion	2	130	0.0153846153846154	5.31556287332068e-160	CLCNKA,CLCNKB	4.52094046419672e-159
HP:0004359	Abnormal circulating fatty-acid concentration	Neurodegeneracion	2	130	0.0153846153846154	1.36124664099264e-115	CLCNKA,CLCNKB	8.82956478807288e-115
HP:0002960	Autoimmunity	Neurodegeneracion	5	130	0.0384615384615385	2.35914086970159e-222	CLCNKB,DCLRE1C,IL2RA,MMEL1,MS4A1	2.73103321513372e-221
HP:0003394	Muscle spasm	Neurodegeneracion	4	130	0.0307692307692308	1.50436325590526e-64	CLCNKB,MATR3,PRPH,STIM1	7.24790042657245e-64
HP:0001279	Syncope	Neurodegeneracion	4	130	0.0307692307692308	4.18044655402257e-160	CLCNKB,GPD1L,KIT,NF2	3.57374584900288e-159
HP:0000360	Tinnitus	Neurodegeneracion	5	130	0.0384615384615385	0	CLCNKB,KIF1B,MAX,NF2,SDHB	0
HP:0001298	Encephalopathy	Neurodegeneracion	3	130	0.0230769230769231	1.14598051288925e-105	CLCNKB,PLCB1,WWOX	6.92155621371877e-105
HP:0003326	Myalgia	Neurodegeneracion	8	130	0.0615384615384615	8.22788782082617e-73	CLCNKB,EXT1,EXT2,IL2RA,KIT,MATR3,OPA1,STIM1	4.13129186666181e-72
HP:0003201	Rhabdomyolysis	Neurodegeneracion	1	130	0.00769230769230769	4.91617930552588e-143	CLCNKB	3.69156346950975e-142
HP:0002615	Hypotension	Neurodegeneracion	3	130	0.0230769230769231	6.90557113858153e-109	CLCNKB,KIT,MMEL1	4.2794004044667e-108
HP:0002624	Abnormal venous morphology	Neurodegeneracion	1	130	0.00769230769230769	8.25555241608419e-175	CLCNKB	7.520221791045e-174
HP:0000951	Abnormality of the skin	Neurodegeneracion	4	130	0.0307692307692308	9.52512818214832e-21	COL7A1,EPCAM,EXT2,NF2	3.14423538210718e-20
HP:0001965	Abnormal scalp morphology	Neurodegeneracion	1	130	0.00769230769230769	1.76565640081433e-37	COL7A1	6.84499818641276e-37
HP:0100511	Abnormality of vitamin D metabolism	Neurodegeneracion	1	130	0.00769230769230769	0.021634304791651	COL7A1	0.0493356854824654
HP:0000152	Abnormality of head or neck	Neurodegeneracion	2	130	0.0153846153846154	4.62339951305308e-56	COL7A1,KIF1A	2.08867398055813e-55
HP:0003075	Hypoproteinemia	Neurodegeneracion	1	130	0.00769230769230769	5.21865614042586e-52	DCLRE1C	2.30145496986505e-51
HP:0005345	Abnormal vena cava morphology	Neurodegeneracion	1	130	0.00769230769230769	1.787457793731e-114	DNAH11	1.15046028654424e-113
HP:0008187	Absence of secondary sex characteristics	Neurodegeneracion	2	130	0.0153846153846154	4.85163786006446e-149	ESR1,WWOX	3.76171177336161e-148
HP:0003187	Breast hypoplasia	Neurodegeneracion	2	130	0.0153846153846154	6.6278065465811e-05	ESR1,ORC1	0.000164903783778369
HP:0002763	Abnormal cartilage morphology	Neurodegeneracion	2	130	0.0153846153846154	1.89217084084801e-59	EXT1,EXT2	8.86024941486976e-59
HP:0003107	Abnormal circulating cholesterol concentration	Neurodegeneracion	3	130	0.0230769230769231	1.54309873065191e-07	GPIHBP1,PMM2,SYNE1	4.09609169426231e-07
HP:0010780	Hyperacusis	Neurodegeneracion	1	130	0.00769230769230769	8.50281302178019e-68	GTF2I	4.18117678681639e-67
HP:0000632	Lacrimation abnormality	Neurodegeneracion	1	130	0.00769230769230769	1.67842671578595e-55	GTF2I	7.54161006796544e-55
