ID	name	disease	gene_count	gene_total	gene_ratio	p_value	genes	p_adjust
HP:0012103	Abnormality of the mitochondrion	Encefalopatias, DI, Epilepsia	24	545	0.0440366972477064	3.8288293656813e-94	ACAD9,ACADVL,AGK,AK2,AUH,DNM1L,DNMT1,ETFDH,HADH,LIG3,MYH14,NDUFAF1,NDUFAF6,NDUFS2,NEB,NFU1,NUBPL,PDHX,PNPT1,POLG,SERAC1,SPG7,TSFM,TTN	3.69411129540733e-93
HP:0003115	Abnormal EKG	Encefalopatias, DI, Epilepsia	16	545	0.0293577981651376	1.68748970705473e-48	ACADVL,ACTC1,CACNA2D1,CALM1,CDKN1A,CLCNKB,DBH,DYSF,GATA4,HADH,MYL3,POLG,RYR1,SCN10A,TNNI3K,TRPM4	1.12355544712526e-47
HP:0003116	Abnormal echocardiogram	Encefalopatias, DI, Epilepsia	5	545	0.00917431192660551	1.41604628023771e-37	ACADVL,DYSF,FBN1,POLG,TTN	8.08504232332983e-37
HP:0003552	Muscle stiffness	Encefalopatias, DI, Epilepsia	11	545	0.0201834862385321	4.21505021448739e-41	ACADVL,CLCN1,IFIH1,KRAS,MYPN,NEB,POLG,PRKAR1B,RYR1,SAMHD1,SPG7	2.54613468028746e-40
HP:0003783	Externally rotated/abducted legs	Encefalopatias, DI, Epilepsia	2	545	0.0036697247706422	1.01958861747137e-30	ACTB,PI4KA	5.22069454253154e-30
HP:0002721	Immunodeficiency	Encefalopatias, DI, Epilepsia	29	545	0.0532110091743119	3.91336078869766e-19	ACTB,ADA,AGL,AK2,ALG1,BCR,BLNK,BUB1B,CARD9,CD81,CDH23,CFTR,CORO1A,CRKL,EDNRA,FRAS1,GCLC,HBB,LCK,PIK3R1,SEC23B,SLC26A9,SP110,STAT1,TFRC,TTC37,TYK2,UNC93B1,XRCC4	1.62136061305088e-18
HP:0009125	Lipodystrophy	Encefalopatias, DI, Epilepsia	26	545	0.0477064220183486	6.71913244533036e-125	ACTB,ACTC1,ACTN2,ANKRD1,BSCL2,CAV1,CIDEC,FBN1,FKTN,GATAD1,IFIH1,KRAS,LAMA4,LDB3,LMF1,MYH7,MYPN,PIK3R1,POLD1,RBM28,SAMHD1,SYNE1,SYNE2,TTN,TXNRD2,WRN	8.0940300670916e-124
HP:0000465	Webbed neck	Encefalopatias, DI, Epilepsia	13	545	0.0238532110091743	5.53143749682804e-10	ACTB,ANKRD11,B3GLCT,BRAF,FBXW11,GDF3,KRAS,RB1,RPL11,RPL5,RYR1,SPRED2,TBX2	1.80682064943411e-09
HP:0008897	Postnatal growth retardation	Encefalopatias, DI, Epilepsia	30	545	0.055045871559633	7.11033063684843e-29	ACTB,ARID1B,B3GLCT,BLM,BRAF,BUB1B,COG1,COLEC11,CYP11B2,DHODH,EMG1,FLNC,MTRR,MYPN,NDE1,NIPBL,PCNT,POU1F1,PRKAR1A,PSPH,PTPN22,RAB3GAP2,RYR1,SLC4A1,SLC5A2,SPTA1,SPTB,STAT5B,TCF4,XYLT1	3.53649857928213e-28
HP:0010311	Aplasia/Hypoplasia of the breasts	Encefalopatias, DI, Epilepsia	3	545	0.0055045871559633	6.96295373565181e-25	ACTB,MRPS22,POU1F1	3.2032661335758e-24
HP:0006536	Airway obstruction	Encefalopatias, DI, Epilepsia	18	545	0.0330275229357798	4.26662765605037e-14	ACTC1,ALMS1,APC,BLM,CCDC39,CCDC40,CFTR,DNAAF4,DNAAF5,DNAH11,DNAI1,DNAI2,GATA4,HYDIN,KIF22,MYH7,NME8,PTPN22	1.57933428689325e-13
HP:0003457	EMG abnormality	Encefalopatias, DI, Epilepsia	33	545	0.0605504587155963	3.57458738139336e-82	ACTC1,ACTN2,AGRN,ANKRD1,ASAH1,ATP13A2,ATXN3,BIN1,CHAT,CLCN1,COQ8A,ELP1,FKTN,GATAD1,GBE1,HSPB1,HSPG2,LAMA4,LDB3,MYH7,MYPN,NEB,PLEKHG5,RYR1,SGCG,SLC12A6,SMN1,SMN2,SPG7,SYNE1,TTN,TXNRD2,VPS13A	3.14322367207754e-81
HP:0000234	Abnormality of the head	Encefalopatias, DI, Epilepsia	22	545	0.0403669724770642	3.70587273462349e-39	ACTN2,ADCY5,AGRN,AP4E1,AP4S1,ATP13A2,CC2D1A,DNAJC6,DNM1L,FLNC,GBA,LIG3,LRRK2,MMP13,MYH7,NEB,PI4KA,POLG,RYR1,SBF2,SYNE1,TTN	2.16331618458133e-38
HP:0002792	Reduced vital capacity	Encefalopatias, DI, Epilepsia	7	545	0.0128440366972477	3.917717108041e-62	ACTN2,AGRN,MYH7,MYPN,NEB,SBF2,TTN	2.90552400468236e-61
HP:0002960	Autoimmunity	Encefalopatias, DI, Epilepsia	18	545	0.0330275229357798	1.26255470314558e-10	ADA,CAV1,CFTR,CLCNKB,DNASE1,IFIH1,LCK,MMEL1,MST1,PIK3R1,POLG,PTPN22,SAMHD1,SEC23B,SPP1,STAT1,TBX2,TCF4	4.19643381396394e-10
HP:0005368	Abnormality of humoral immunity	Encefalopatias, DI, Epilepsia	38	545	0.0697247706422018	2.22429320025184e-135	ADA,AK2,BLM,BLNK,CARD9,CD81,CFH,CFHR1,CFI,CFTR,COG6,COL1A1,DOCK8,EDNRA,GBA,GCLC,GTF2H5,IFIH1,ITK,KRAS,KRT74,MMEL1,MST1,MUC5B,PIK3R1,SFTPA2,SLC26A9,SP110,SPINK5,SPP1,STAT5B,SYK,TCF4,TCN2,TFRC,TNFRSF11A,TTC37,TYK2	2.86137470945977e-134
HP:0001620	High pitched voice	Encefalopatias, DI, Epilepsia	13	545	0.0238532110091743	4.91643873414471e-117	ADAMTSL2,ARID1B,BLM,BSCL2,HSPG2,MYH7,PCNT,POLD1,RBBP8,SRCAP,STAT5B,TTN,XRCC4	5.66069520550142e-116
HP:0002091	Restrictive ventilatory defect	Encefalopatias, DI, Epilepsia	12	545	0.0220183486238532	6.03689141132266e-15	AGRN,ALMS1,CD81,COL2A1,DNAH11,FGFR3,MYH7,PTPN22,SGCG,SLC12A6,SYNE1,TTN	2.27914523572399e-14
HP:0001608	Abnormality of the voice	Encefalopatias, DI, Epilepsia	8	545	0.0146788990825688	0	AP4E1,BRAF,DCC,FKTN,NOTCH2,SH3BP2,WRN,WWOX	0
HP:0004298	Abnormality of the abdominal wall	Encefalopatias, DI, Epilepsia	11	545	0.0201834862385321	1.52192133427697e-54	APC,B3GLCT,BRAF,COL2A1,COLEC11,EZH2,FBN1,HSPG2,KRAS,SPRED2,XYLT1	1.0751471391977e-53
HP:0100790	Hernia	Encefalopatias, DI, Epilepsia	3	545	0.0055045871559633	2.62977240383864e-24	ARFGEF2,ARID1B,TMTC3	1.18624365575752e-23
HP:0003549	Abnormality of connective tissue	Encefalopatias, DI, Epilepsia	8	545	0.0146788990825688	1.02880975433472e-29	ARID1B,CHUK,GATA4,HPGD,LRP2,NIPBL,STRA6,TRRAP	5.20397943697465e-29
HP:0001686	Loss of voice	Encefalopatias, DI, Epilepsia	1	545	0.0018348623853211	1.04301016326413e-24	ASAH1	4.76673943035624e-24
HP:0012379	Abnormal enzyme/coenzyme activity	Encefalopatias, DI, Epilepsia	10	545	0.018348623853211	3.46318545711689e-28	ASAH1,ASPA,BCHE,CFTR,CP,DMGDH,PRSS1,SLC37A4,SLCO1B1,SLCO1B3	1.68234929898172e-27
HP:0002200	Pseudobulbar signs	Encefalopatias, DI, Epilepsia	3	545	0.0055045871559633	2.41181463701558e-84	ASPA,DNMT1,SPG7	2.17585355131622e-83
HP:0001562	Oligohydramnios	Encefalopatias, DI, Epilepsia	22	545	0.0403669724770642	0.000303553169121392	B9D1,BUB1B,CC2D2A,CEP290,DOCK6,FANCA,FANCD2,FANCI,FANCL,FANCM,FBN1,MYH11,MYLK,NPHP3,RHAG,RHCE,RHD,RPGRIP1,TALDO1,TCTN1,TCTN2,XRCC2	0.000788784045447607
HP:0002898	Embryonal neoplasm	Encefalopatias, DI, Epilepsia	7	545	0.0128440366972477	1.5507392429465e-78	BLM,BUB1,BUB1B,FGFR3,GATA4,RB1,WWOX	1.32448384520513e-77
HP:0008572	External ear malformation	Encefalopatias, DI, Epilepsia	15	545	0.0275229357798165	2.64476836434265e-83	BLNK,CTH,FANCA,FANCD2,FANCI,FANCL,FANCM,FGFR3,FRAS1,GATA4,KIF1A,PEX11B,PIK3R1,PLCB4,XRCC2	2.355426184312e-82
HP:0100242	Sarcoma	Encefalopatias, DI, Epilepsia	5	545	0.00917431192660551	4.55713166990937e-242	BMPR1B,BRAF,COL1A1,RB1,WRN	1.03228939131425e-240
HP:0000478	Abnormality of the eye	Encefalopatias, DI, Epilepsia	7	545	0.0128440366972477	1.78526385673248e-41	BRAF,CDH23,CYP24A1,ERCC5,GBA,PRKAR1A,RB1	1.08469092636457e-40
HP:0000476	Cystic hygroma	Encefalopatias, DI, Epilepsia	6	545	0.0110091743119266	3.04756471311212e-69	BRAF,COL2A1,KRAS,SPRED2,TRIP11,WDR35	2.44274033158679e-68
HP:0002861	Melanoma	Encefalopatias, DI, Epilepsia	7	545	0.0128440366972477	2.25228209198139e-54	BRAF,CTSC,ERCC5,KRAS,POLH,SEC23B,WRN	1.58038918508054e-53
HP:0000098	Tall stature	Encefalopatias, DI, Epilepsia	29	545	0.0532110091743119	2.36568736473308e-29	BSCL2,CAV1,CDKN1A,COL1A2,COL2A1,DLG4,ESR1,EZH2,FAM20A,FBN1,FBN2,FBXW11,FGFR3,HPGD,HSPG2,KRAS,LHCGR,MADD,MYH11,MYLK,MYPN,NEB,POLG,PRKAR1A,SRCAP,TGFBR1,TXNRD2,WRN,YWHAE	1.19372698985563e-28
HP:0010978	Abnormality of immune system physiology	Encefalopatias, DI, Epilepsia	7	545	0.0128440366972477	3.91974022136645e-183	BUB1,BUB1B,ERCC5,HSPG2,PCCB,PRKAR1A,TBXAS1	6.33235552040906e-182
HP:0003560	Muscular dystrophy	Encefalopatias, DI, Epilepsia	12	545	0.0220183486238532	9.11149626074181e-51	BUB1,BUB1B,CAPN3,COL4A1,DYSF,FKTN,MYH7,RYR1,SGCG,SYNE1,SYNE2,TTN	6.18513296657522e-50
HP:0002615	Hypotension	Encefalopatias, DI, Epilepsia	21	545	0.0385321100917431	1.98213406753685e-15	CAV1,CDH23,CFH,CFI,CHRNA3,CLCNKB,COL1A1,COL5A1,CYP11B2,DBH,ELP1,GBA,GBE1,HEXB,LRRK2,MMEL1,POU1F1,RYR1,SAA1,SLC12A1,TXNRD2	7.56550805264981e-15
HP:0100829	Galactorrhea	Encefalopatias, DI, Epilepsia	2	545	0.0036697247706422	0.000324827689264389	CDH23,CDKN1A	0.000839877052638941
HP:0010885	Avascular necrosis	Encefalopatias, DI, Epilepsia	9	545	0.0165137614678899	3.73486252168246e-12	CDH23,CLCN7,COL2A1,ELP1,ERAP1,GBA,HBB,HPGD,IL23R	1.31699720730732e-11
HP:0100767	Abnormal placenta morphology	Encefalopatias, DI, Epilepsia	3	545	0.0055045871559633	2.22621441810633e-309	CFH,CFI,TTC37	7.9990187022993e-308
HP:0004936	Venous thrombosis	Encefalopatias, DI, Epilepsia	19	545	0.0348623853211009	3.91240582443212e-24	CFTR,ERAP1,F13A1,FGB,HABP2,HBB,IL23R,JAK2,MET,MMACHC,MTRR,NOTCH1,PRKAR1A,PRSS1,PTPN22,SAA1,SERPINC1,SERPIND1,SLC4A1	1.75343091142291e-23
HP:0011227	Elevated circulating C-reactive protein concentration	Encefalopatias, DI, Epilepsia	7	545	0.0128440366972477	6.23010645367562e-181	CFTR,IL1RN,ITK,PRSS1,PTPN22,SYK,UNC93B1	9.83601655262121e-180
HP:0001977	Abnormal thrombosis	Encefalopatias, DI, Epilepsia	5	545	0.00917431192660551	1.79746590690765e-121	CFTR,JAK2,PRSS1,RFT1,RHAG	2.1044488483121e-120
HP:0012757	Abnormal neuron morphology	Encefalopatias, DI, Epilepsia	9	545	0.0165137614678899	1.14983790829969e-09	CHMP2B,ERBB4,GBE1,OPTN,PRKAR1B,RBM28,SPG7,TAF15,TRPM7	3.69793549521073e-09
HP:0001948	Alkalosis	Encefalopatias, DI, Epilepsia	3	545	0.0055045871559633	0.0104971930330106	CLCNKA,CLCNKB,SLC12A1	0.0247748021300046
HP:0000841	Hyperactive renin-angiotensin system	Encefalopatias, DI, Epilepsia	3	545	0.0055045871559633	2.77009559758573e-05	CLCNKA,CLCNKB,SLC12A1	7.52657004611299e-05
HP:0001563	Fetal polyuria	Encefalopatias, DI, Epilepsia	3	545	0.0055045871559633	8.21174224912916e-07	CLCNKA,CLCNKB,SLC12A1	2.39012162670184e-06
HP:0000848	Increased circulating renin level	Encefalopatias, DI, Epilepsia	4	545	0.0073394495412844	2.57369095345046e-05	CLCNKA,CLCNKB,CYP11B2,SLC12A1	7.01120515946504e-05
HP:0001623	Breech presentation	Encefalopatias, DI, Epilepsia	5	545	0.00917431192660551	1.52599606929451e-07	COL1A1,COL1A2,MYPN,NEB,RYR1	4.51729518240023e-07
HP:0002795	Abnormal respiratory system physiology	Encefalopatias, DI, Epilepsia	3	545	0.0055045871559633	1.07257951877409e-17	COL2A1,RYR1,TALDO1	4.36573382251016e-17
HP:0002763	Abnormal cartilage morphology	Encefalopatias, DI, Epilepsia	2	545	0.0036697247706422	3.4787682332926e-09	COL2A1,KRAS	1.09347707363224e-08
HP:0002585	Abnormality of the peritoneum	Encefalopatias, DI, Epilepsia	7	545	0.0128440366972477	9.14302412800584e-30	COL4A3,ELP1,F10,JAK2,KRAS,MYH11,TRPC6	4.63602488631732e-29
HP:0008214	Decreased serum estradiol	Encefalopatias, DI, Epilepsia	5	545	0.00917431192660551	0.000291134438140714	CTDP1,GATA4,MRPS22,WWOX,XRCC2	0.000757458388371096
HP:0001939	Abnormality of metabolism/homeostasis	Encefalopatias, DI, Epilepsia	16	545	0.0293577981651376	1.2839440641955e-21	CYP2D6,GBE1,GCLC,GH1,HK1,KIF1A,MRPS22,MTRR,PEX11B,PRKAR1A,PRODH,SCN9A,SLC17A5,SLC4A1,VLDLR,XDH	5.52838725161864e-21
HP:0001963	Abnormal speech discrimination	Encefalopatias, DI, Epilepsia	1	545	0.0018348623853211	0.00449326312805235	DIAPH3	0.0108379170820152
HP:0011452	Functional abnormality of the middle ear	Encefalopatias, DI, Epilepsia	3	545	0.0055045871559633	6.0138813754793e-10	DIAPH3,FGFR3,OTOF	1.96133470837228e-09
HP:0001621	Weak voice	Encefalopatias, DI, Epilepsia	5	545	0.00917431192660551	3.09542517576487e-15	DNAJC6,GBA,HSPG2,POLG,SNCAIP	1.1771653405646e-14
HP:0002524	Cataplexy	Encefalopatias, DI, Epilepsia	4	545	0.0073394495412844	1.69733948346438e-90	DNMT1,HCRT,NPC1,TBCD	1.60784340160899e-89
HP:0009025	Increased connective tissue	Encefalopatias, DI, Epilepsia	3	545	0.0055045871559633	7.80588320371406e-08	DYSF,NEB,RYR1	2.34739691147765e-07
HP:0008187	Absence of secondary sex characteristics	Encefalopatias, DI, Epilepsia	4	545	0.0073394495412844	6.0761890529064e-08	ESR1,GATA4,POU1F1,WWOX	1.83252937572459e-07
HP:0012233	Intramuscular hematoma	Encefalopatias, DI, Epilepsia	4	545	0.0073394495412844	1.56720501623183e-15	F10,F13A1,F7,SERPINF2	6.01483472159693e-15
HP:0011884	Abnormal umbilical stump bleeding	Encefalopatias, DI, Epilepsia	3	545	0.0055045871559633	6.01810224725929e-12	F10,F13A1,SERPINF2	2.10079147123758e-11
HP:0011889	Bleeding with minor or no trauma	Encefalopatias, DI, Epilepsia	2	545	0.0036697247706422	0.00657714374716483	F13A1,SLC37A4	0.015736816956477
HP:0002686	Prenatal maternal abnormality	Encefalopatias, DI, Epilepsia	4	545	0.0073394495412844	1.77227621668676e-21	FBN1,MYH11,MYLK,TGFBR1	7.59963711023705e-21
HP:0012252	Abnormal respiratory system morphology	Encefalopatias, DI, Epilepsia	1	545	0.0018348623853211	1.32924394444568e-34	FREM1	7.21391765683541e-34
HP:0008193	Primary gonadal insufficiency	Encefalopatias, DI, Epilepsia	3	545	0.0055045871559633	6.07778180734383e-63	GATA4,WWOX,XRCC4	4.52360617375162e-62
HP:0002483	Bulbar signs	Encefalopatias, DI, Epilepsia	5	545	0.00917431192660551	7.46577771806667e-12	GBA,GFAP,MYPN,NEB,RYR1	2.59311346074182e-11
HP:0002562	Low-set nipples	Encefalopatias, DI, Epilepsia	1	545	0.0018348623853211	1.8742870441422e-09	GTF2H5	5.96338045800358e-09
HP:0100724	Hypercoagulability	Encefalopatias, DI, Epilepsia	5	545	0.00917431192660551	0.00103036365160231	HBB,HRG,SLC4A1,SPTA1,SPTB	0.00258396853181614
HP:0003111	Abnormal blood ion concentration	Encefalopatias, DI, Epilepsia	2	545	0.0036697247706422	0.00765175461683841	LAMB3,LAMC2	0.0182451448758481
HP:0003210	Decreased methylmalonyl-CoA mutase activity	Encefalopatias, DI, Epilepsia	1	545	0.0018348623853211	9.32821195875139e-39	MMACHC	5.38503981219886e-38
HP:0004392	Prune belly	Encefalopatias, DI, Epilepsia	1	545	0.0018348623853211	3.15605194934388e-260	MYH11	8.3255851423198e-259
HP:0000775	Abnormality of the diaphragm	Encefalopatias, DI, Epilepsia	1	545	0.0018348623853211	2.79970221779817e-17	NEB	1.12203450420988e-16
HP:0002835	Aspiration	Encefalopatias, DI, Epilepsia	1	545	0.0018348623853211	6.33802268495019e-06	PI4KA	1.77056826748474e-05
HP:0001194	Abnormalities of placenta or umbilical cord	Encefalopatias, DI, Epilepsia	1	545	0.0018348623853211	0	TTC37	0
HP:0004915	Impairment of galactose metabolism	Encefalopatias, DI, Epilepsia	1	545	0.0018348623853211	2.80544370310335e-302	TTC37	9.28022964645616e-301
HP:0045040	Abnormal lactate dehydrogenase level	Cardiopatia	4	299	0.0133779264214047	0.00264161711763268	ACADM,B3GALNT2,COL4A1,CRPPA	0.00646901301192304
HP:0001946	Ketosis	Cardiopatia	4	299	0.0133779264214047	6.58027737699047e-06	ACADM,DBT,POLG,POLG2	1.83332861679788e-05
HP:0002958	Immune dysregulation	Cardiopatia	2	299	0.00668896321070234	2.07535007276041e-38	ACP5,PLCG2	1.19475954464992e-37
HP:0025015	Abnormal vascular morphology	Cardiopatia	23	299	0.0769230769230769	5.3058649321432e-72	ACP5,CBS,COL3A1,COL4A1,COL5A1,DOCK8,ELN,ERAP1,FANCA,FANCD2,FANCI,FBN1,IL23R,LRP5,NF1,NOD2,PCNT,PKD1,PTPN22,SLC22A4,TGFBR1,TLR4,XRCC2	4.35331595219938e-71
HP:0030872	Abnormal cardiac ventricular function	Cardiopatia	6	299	0.020066889632107	5.40405598236199e-63	ACTC1,ELN,FBN1,LTBP1,TGFBR1,TTN	4.03657801693275e-62
HP:0100530	Abnormal calcium-phosphate regulating hormone level	Cardiopatia	1	299	0.00334448160535117	0.00268216576500665	AIRE	0.00656060264586134
HP:0012379	Abnormal enzyme/coenzyme activity	Cardiopatia	9	299	0.0301003344481605	2.91937308270389e-07	ALG6,ASPA,BCHE,CFTR,COLQ,GALC,SLCO1B1,SLCO1B3,UROD	8.60533734703664e-07
HP:0008373	Puberty and gonadal disorders	Cardiopatia	1	299	0.00334448160535117	6.40460209392576e-18	ALG6	2.62223787106901e-17
HP:0012345	Abnormal glycosylation	Cardiopatia	2	299	0.00668896321070234	1.71855895045608e-08	ALG6,DPM1	5.25143233541125e-08
HP:0002486	Myotonia	Cardiopatia	4	299	0.0133779264214047	7.47978841830875e-252	ANO5,HSPG2,LIFR,SYNE1	1.81254407718086e-250
HP:0000600	Abnormality of the pharynx	Cardiopatia	7	299	0.0234113712374582	1.04516668667121e-12	ASPA,CTNS,DOCK8,DYNC1H1,HSPG2,MYT1L,TSEN2	3.74248689866461e-12
HP:0001612	Weak cry	Cardiopatia	5	299	0.0167224080267559	0.0209346900756335	ASPA,COLQ,GFPT1,RYR1,VPS13B	0.0488007764179197
HP:0002200	Pseudobulbar signs	Cardiopatia	2	299	0.00668896321070234	2.18087826053285e-35	ASPA,SPG7	1.19919532848297e-34
HP:0002270	Abnormality of the autonomic nervous system	Cardiopatia	10	299	0.0334448160535117	2.5001157102461e-11	ATL1,CACNA1C,ECE1,GBA,KCNH2,KCNQ1,LIFR,PRKN,SNCAIP,TRDN	8.4719368132567e-11
HP:0012400	Abnormal aldolase level	Cardiopatia	5	299	0.0167224080267559	0.00103831776303431	B3GALNT2,COL4A1,CRPPA,HSPG2,LPIN1	0.00260078631990806
HP:0003119	Abnormal circulating lipid concentration	Cardiopatia	12	299	0.040133779264214	0	BAZ1B,CLIP2,DNAJC30,EIF4H,ELN,FBN1,GTF2I,GTF2IRD1,LIMK1,MLXIPL,MMEL1,RFC2	0
HP:0010780	Hyperacusis	Cardiopatia	10	299	0.0334448160535117	0	BAZ1B,CLIP2,DNAJC30,EIF4H,ELN,GTF2I,GTF2IRD1,LIMK1,MLXIPL,RFC2	0
HP:0012638	Abnormal nervous system physiology	Cardiopatia	19	299	0.0635451505016722	0	BAZ1B,CLIP2,COL6A3,DGUOK,DNAJC30,EIF4H,ELN,ERCC3,GTF2I,GTF2IRD1,HSPG2,KIF1B,LIMK1,MLXIPL,NF1,POLG,RFC2,RYR1,TTN	0
HP:0000632	Lacrimation abnormality	Cardiopatia	15	299	0.0501672240802676	0	BAZ1B,CLIP2,DNAJC30,DST,EIF4H,ELN,ELP1,GTF2I,GTF2IRD1,LIFR,LIMK1,LRP1,MADD,MLXIPL,RFC2	0
HP:0001609	Hoarse voice	Cardiopatia	14	299	0.0468227424749164	0	BAZ1B,CLIP2,DNAJC30,EIF4H,ELN,FBN1,GTF2I,GTF2IRD1,LEMD3,LIFR,LIMK1,MLXIPL,RFC2,TRHR	0
HP:0100000	Early onset of sexual maturation	Cardiopatia	20	299	0.0668896321070234	0	BAZ1B,CLIP2,DNAJC30,DOCK3,EIF4H,ELN,GTF2I,GTF2IRD1,LHCGR,LIMK1,LRP5,MADD,MLXIPL,MMP2,MYT1L,NF1,OCA2,PCNT,RFC2,TSC2	0
HP:0008897	Postnatal growth retardation	Cardiopatia	13	299	0.0434782608695652	9.21653646716822e-227	BLM,BUB1B,CDAN1,CYP11B2,ELN,MTRR,NIN,PCNT,PTPN22,RYR1,SLC4A1,SPTA1,TBCE	2.0007564580811e-225
HP:0002916	Abnormality of chromosome segregation	Cardiopatia	3	299	0.0100334448160535	3.60660072256645e-06	BUB1B,CDAN1,SEC23B	1.01983119482069e-05
HP:0012415	Abnormal blood gas level	Cardiopatia	5	299	0.0167224080267559	2.22750221060918e-10	CACNA1S,FBN1,RHAG,RHD,RYR1	7.33351438690289e-10
HP:0002047	Malignant hyperthermia	Cardiopatia	5	299	0.0167224080267559	2.20720213627163e-31	CACNA1S,CLCF1,ELP1,HSPG2,RYR1	1.1385666465322e-30
HP:0000098	Tall stature	Cardiopatia	20	299	0.0668896321070234	5.82429943566278e-97	CBS,COL1A2,COL6A1,COL6A3,CYP19A1,DOCK3,ELN,FBN1,FBN2,HPGD,HSPG2,KCNQ1,LHCGR,MADD,MYT1L,NEB,NF1,POLG,TGFBR1,TRIM32	5.75253081702428e-96
HP:0003655	Reduced level of N-acetylglucosaminyltransferase II	Cardiopatia	2	299	0.00668896321070234	1.61183657848797e-05	CDAN1,SEC23B	4.41982556522228e-05
HP:0100326	Immunologic hypersensitivity	Cardiopatia	5	299	0.0167224080267559	9.27542346039618e-27	CDH3,ERAP1,IL23R,KIT,TLR4	4.37329920621395e-26
HP:0100261	Abnormal tendon morphology	Cardiopatia	3	299	0.0100334448160535	0.00905765303004328	COL1A2,PTPN22,SLC22A4	0.0214501692211479
HP:0005267	Premature delivery because of cervical insufficiency or membrane fragility	Cardiopatia	1	299	0.00334448160535117	1.93489106924793e-24	COL3A1	8.76589780067975e-24
HP:0001787	Abnormal delivery	Cardiopatia	1	299	0.00334448160535117	3.37072168193312e-09	COL5A1	1.06111540561157e-08
HP:0100511	Abnormality of vitamin D metabolism	Cardiopatia	3	299	0.0100334448160535	0	CTNS,ELN,LRP5	0
HP:0008072	Maternal virilization in pregnancy	Cardiopatia	1	299	0.00334448160535117	2.27929017973075e-11	CYP19A1	7.73622269472131e-11
HP:0002904	Hyperbilirubinemia	Cardiopatia	7	299	0.0234113712374582	0.000836389911228181	DGUOK,EIF2AK3,RFX6,RHAG,RHD,SLC4A1,SPTA1	0.00211277160606004
HP:0001611	Nasal speech	Cardiopatia	7	299	0.0234113712374582	0.000146589700612466	DOCK3,LIFR,MADD,MYT1L,PCNT,PLEC,SPG7	0.000386470370967478
HP:0003645	Prolonged partial thromboplastin time	Cardiopatia	2	299	0.00668896321070234	2.22570128547143e-16	DPM1,F5	8.75162543192917e-16
HP:0003186	Inverted nipples	Cardiopatia	1	299	0.00334448160535117	3.09839602655429e-27	DPM1	1.47421399984912e-26
HP:0012537	Food intolerance	Cardiopatia	2	299	0.00668896321070234	0	ELN,MLXIPL	0
HP:0002686	Prenatal maternal abnormality	Cardiopatia	4	299	0.0133779264214047	0	ELN,FBN1,HADHB,TGFBR1	0
HP:0002562	Low-set nipples	Cardiopatia	1	299	0.00334448160535117	2.00498792087192e-06	ERCC3	5.73955333392456e-06
HP:0011889	Bleeding with minor or no trauma	Cardiopatia	2	299	0.00668896321070234	0.00350968298394664	F13A1,F13B	0.00855459571759625
HP:0001934	Persistent bleeding after trauma	Cardiopatia	3	299	0.0100334448160535	1.43872276129531e-07	F13A1,F13B,F5	4.2771729451347e-07
HP:0011890	Prolonged bleeding following procedure	Cardiopatia	4	299	0.0133779264214047	4.57487092040177e-08	F13A1,F13B,F5,F7	1.38777743786278e-07
HP:0010881	Abnormality of the umbilical cord	Cardiopatia	4	299	0.0133779264214047	2.71562985324704e-22	F13A1,F13B,F7,MUSK	1.18149741423107e-21
HP:0005542	Prolonged whole-blood clotting time	Cardiopatia	1	299	0.00334448160535117	1.32142379775782e-07	F5	3.95100027909225e-07
HP:0001621	Weak voice	Cardiopatia	4	299	0.0133779264214047	2.47558504348893e-34	GBA,HSPG2,POLG,SNCAIP	1.33655938617382e-33
HP:0001560	Abnormality of the amniotic fluid	Cardiopatia	3	299	0.0100334448160535	1.26346193261478e-30	GLE1,HADHB,UROD	6.43778647327433e-30
HP:0011409	Abnormal placental membrane morphology	Cardiopatia	1	299	0.00334448160535117	0.000571869962549792	GLE1	0.00145694010018798
HP:0003528	Elevated calcitonin	Cardiopatia	2	299	0.00668896321070234	0.000658601008684974	KIF1B,NF1	0.00167381036841401
HP:0011034	Amyloidosis	Cardiopatia	1	299	0.00334448160535117	3.55836082245895e-15	KIT	1.3507511755928e-14
HP:0012135	Abnormal granulocytopoietic cell morphology	Cardiopatia	1	299	0.00334448160535117	2.86104571525985e-06	KIT	8.1453815172152e-06
HP:0002086	Abnormality of the respiratory system	Cardiopatia	3	299	0.0100334448160535	4.91925705752808e-44	KIT,PLG,SYNE1	3.11602787473815e-43
HP:0003573	Increased total bilirubin	Cardiopatia	3	299	0.0100334448160535	2.84840984394324e-09	LRP5,POLG2,SLC4A1	8.99406987087532e-09
HP:0045027	Abnormality of the thoracic cavity	Cardiopatia	1	299	0.00334448160535117	8.33875588492632e-14	LTBP1	3.05412429950553e-13
HP:0010471	Oligosacchariduria	Cardiopatia	1	299	0.00334448160535117	2.09522275148895e-05	MANBA	5.72273160432893e-05
HP:0000475	Broad neck	Cardiopatia	1	299	0.00334448160535117	4.69711738588649e-33	NF1	2.49078692930978e-32
HP:0003565	Elevated erythrocyte sedimentation rate	Cardiopatia	3	299	0.0100334448160535	0.000246605555329899	NOD2,PTPN22,SLC22A4	0.000644825567512559
HP:0040142	Reduced 5-oxoprolinase level	Cardiopatia	1	299	0.00334448160535117	3.63109137722354e-98	OPLAH	3.63807424525666e-97
