ID	description	disease	gene_count	gene_total	gene_ratio	genes	p_value	p_adjust
IPR031315	LNS2/PITP	Neuropatías perifericas	1	70	0.0142857142857143	LPIN1	6.79702659456172e-25	6.99262448217501e-24
IPR020859	ROC_dom	Neuropatías perifericas	1	70	0.0142857142857143	LRRK2	5.89834064949967e-06	1.97995941990247e-05
IPR032171	COR	Neuropatías perifericas	1	70	0.0142857142857143	LRRK2	5.89834064949967e-06	1.97995941990247e-05
IPR003604	Matrin/U1-like-C_Znf_C2H2	Neuropatías perifericas	1	70	0.0142857142857143	MATR3	0.0020288576244883	0.00489252344522474
IPR000504	RRM_dom	Neuropatías perifericas	1	70	0.0142857142857143	MATR3	0.0052878665848811	0.0120600465970972
IPR000690	Matrin/U1-C_Znf_C2H2	Neuropatías perifericas	1	70	0.0142857142857143	MATR3	0.0020288576244883	0.00489252344522474
IPR000562	FN_type2_dom	Neuropatías perifericas	1	70	0.0142857142857143	MRC1	0.00767731825288543	0.0169684159221424
IPR000772	Ricin_B_lectin	Neuropatías perifericas	1	70	0.0142857142857143	MRC1	0.00295981088850125	0.00704247848678334
IPR004182	GRAM	Neuropatías perifericas	1	70	0.0142857142857143	MTMR2	2.26819892050923e-25	2.42054063905089e-24
IPR000387	Tyr_Pase_dom	Neuropatías perifericas	1	70	0.0142857142857143	MTMR2	1.82330366597395e-12	9.87622819069223e-12
IPR014853	Unchr_dom_Cys-rich	Neuropatías perifericas	2	70	0.0285714285714286	MUC5B,OTOGL	0.00592757842844794	0.0134120841023426
IPR006207	Cys_knot_C	Neuropatías perifericas	2	70	0.0285714285714286	MUC5B,OTOGL	2.41427740272192e-05	7.68912402203195e-05
IPR019748	FERM_central	Neuropatías perifericas	1	70	0.0142857142857143	MYO7A	2.95000257613582e-12	1.57996392654465e-11
IPR000299	FERM_domain	Neuropatías perifericas	1	70	0.0142857142857143	MYO7A	2.95000257613582e-12	1.57996392654465e-11
IPR000857	MyTH4_dom	Neuropatías perifericas	1	70	0.0142857142857143	MYO7A	1.73577255598018e-14	1.02993973238658e-13
IPR019749	Band_41_domain	Neuropatías perifericas	1	70	0.0142857142857143	MYO7A	2.95000257613582e-12	1.57996392654465e-11
IPR041075	NOD2_WH	Neuropatías perifericas	2	70	0.0285714285714286	NAIP,NLRP12	4.22376187635191e-08	1.68714510703442e-07
IPR041267	NLRP_HD2	Neuropatías perifericas	1	70	0.0142857142857143	NLRP12	3.92157703856732e-06	1.37447430518413e-05
IPR004020	DAPIN	Neuropatías perifericas	1	70	0.0142857142857143	NLRP12	0.000157692991485009	0.00045281320848105
IPR030381	G_DYNAMIN_dom	Neuropatías perifericas	1	70	0.0142857142857143	OPA1	0.000303703553730177	0.000833581730967664
IPR001401	Dynamin_GTPase	Neuropatías perifericas	1	70	0.0142857142857143	OPA1	0.000303703553730177	0.000833581730967664
IPR001628	Znf_hrmn_rcpt	Neuropatías perifericas	1	70	0.0142857142857143	PGR	2.11687467972056e-07	8.05087976595851e-07
IPR000536	Nucl_hrmn_rcpt_lig-bd	Neuropatías perifericas	1	70	0.0142857142857143	PGR	2.11687467972056e-07	8.05087976595851e-07
IPR001263	PI3K_accessory_dom	Neuropatías perifericas	1	70	0.0142857142857143	PI4KA	1.11521089698318e-21	8.81078222478424e-21
IPR015359	PLC_EF-hand-like	Neuropatías perifericas	1	70	0.0142857142857143	PLCZ1	1.24140965251463e-05	4.07159587866037e-05
IPR001711	PLipase_C_Pinositol-sp_Y	Neuropatías perifericas	1	70	0.0142857142857143	PLCZ1	1.24140965251463e-05	4.07159587866037e-05
IPR000909	PLipase_C_PInositol-sp_X_dom	Neuropatías perifericas	1	70	0.0142857142857143	PLCZ1	1.24140965251463e-05	4.07159587866037e-05
IPR000327	POU_dom	Neuropatías perifericas	1	70	0.0142857142857143	POU5F1	0.000667250133994741	0.00173485034838633
IPR001356	Homeobox_dom	Neuropatías perifericas	1	70	0.0142857142857143	POU5F1	0.0145928457035156	0.0308238838346046
IPR020846	MFS_dom	Neuropatías perifericas	4	70	0.0571428571428571	SLC16A12,SLC37A4,SLCO1B3,SLCO1B3-SLCO1B7	2.7273451555207e-10	1.27454365110935e-09
IPR013019	MAD_homology_MH1	Neuropatías perifericas	1	70	0.0142857142857143	SMAD4	1.53836213836152e-22	1.28646658354209e-21
IPR003619	MAD_homology1_Dwarfin-type	Neuropatías perifericas	1	70	0.0142857142857143	SMAD4	3.33225401302553e-22	2.67703552731826e-21
IPR000863	Sulfotransferase_dom	Neuropatías perifericas	1	70	0.0142857142857143	SULT1A1	7.8319893875443e-05	0.000237282729326024
IPR000938	CAP-Gly_domain	Neuropatías perifericas	1	70	0.0142857142857143	TBCE	1.46451686889668e-27	1.75988161556492e-26
IPR000626	Ubiquitin-like_dom	Neuropatías perifericas	1	70	0.0142857142857143	TBCE	1.41006179225817e-20	1.05020227235895e-19
IPR013555	TRP_dom	Neuropatías perifericas	1	70	0.0142857142857143	TRPC6	2.1629101138007e-17	1.46585851314455e-16
IPR004166	MHCK_EF2_kinase	Neuropatías perifericas	1	70	0.0142857142857143	TRPM7	0.000331874034426553	0.000902243097395382
IPR018316	Tubulin/FtsZ_2-layer-sand-dom	Neuropatías perifericas	1	70	0.0142857142857143	TUBA8	3.09289394058001e-05	9.7419346586551e-05
IPR013786	AcylCoA_DH/ox_N	Neurodegeneracion	1	81	0.0123456790123457	ACAD10	0.0044018034997127	0.0100874663535083
IPR011945	HAD-SF_ppase_IA/epoxid_hydro_N	Neurodegeneracion	1	81	0.0123456790123457	ACAD10	0.000684946855380046	0.0017776297698611
IPR006091	Acyl-CoA_Oxase/DH_cen-dom	Neurodegeneracion	1	81	0.0123456790123457	ACAD10	0.0044018034997127	0.0100874663535083
IPR020843	PKS_ER	Neurodegeneracion	2	81	0.0246913580246914	ADH1B,ADH1C	3.61563510532712e-05	0.000112889917044056
IPR013149	ADH-like_C	Neurodegeneracion	2	81	0.0246913580246914	ADH1B,ADH1C	3.61563510532712e-05	0.000112889917044056
IPR013154	ADH_N	Neurodegeneracion	2	81	0.0246913580246914	ADH1B,ADH1C	3.61563510532712e-05	0.000112889917044056
IPR015590	Aldehyde_DH_dom	Neurodegeneracion	1	81	0.0123456790123457	ALDH2	4.35963791501114e-09	1.87215682236214e-08
IPR021668	TAN	Neurodegeneracion	1	81	0.0123456790123457	ATM	3.02638893634406e-23	2.7048351118575e-22
IPR000403	PI3/4_kinase_cat_dom	Neurodegeneracion	2	81	0.0246913580246914	ATM,ATR	2.03322974132271e-10	9.6275448016274e-10
IPR006086	XPG-I_dom	Neurodegeneracion	2	81	0.0246913580246914	BIVM-ERCC5,ERCC5	5.65642685617028e-11	2.75125523956582e-10
IPR006085	XPG_DNA_repair_N	Neurodegeneracion	2	81	0.0246913580246914	BIVM-ERCC5,ERCC5	5.65642685617028e-11	2.75125523956582e-10
IPR032284	RecQ_Zn-bd	Neurodegeneracion	2	81	0.0246913580246914	BLM,WRN	3.12021152440874e-08	1.2533433932316e-07
IPR003605	GS_dom	Neurodegeneracion	1	81	0.0123456790123457	BMPR1A	0.00828817061714574	0.0182339753577206
IPR001357	BRCT_dom	Neurodegeneracion	2	81	0.0246913580246914	BRCA1,NBN	1.75859407376312e-06	6.31856664693784e-06
IPR001478	PDZ	Neurodegeneracion	1	81	0.0123456790123457	CARD11	7.06497377853783e-18	4.85716947274476e-17
IPR001315	CARD	Neurodegeneracion	1	81	0.0123456790123457	CARD11	1.25937617230494e-37	1.85660610968666e-36
IPR000253	FHA_dom	Neurodegeneracion	4	81	0.0493827160493827	CHEK2,KIF1A,KIF1B,NBN	2.2642401988143e-22	1.88247876994445e-21
IPR000644	CBS_dom	Neurodegeneracion	1	81	0.0123456790123457	CLCNKB	1.28927129058027e-06	4.70320904471884e-06
IPR004910	Yippee/Mis18/Cereblon	Neurodegeneracion	1	81	0.0123456790123457	CRBN	2.07241542380609e-08	8.44317394883963e-08
IPR013602	Dynein_heavy_linker	Neurodegeneracion	1	81	0.0123456790123457	DNAH11	2.33834961845695e-63	4.77691422056205e-62
IPR004273	Dynein_heavy_D6_P-loop	Neurodegeneracion	1	81	0.0123456790123457	DNAH11	2.33834961845695e-63	4.77691422056205e-62
IPR013594	Dynein_heavy_tail	Neurodegeneracion	1	81	0.0123456790123457	DNAH11	2.33834961845695e-63	4.77691422056205e-62
IPR041228	Dynein_C	Neurodegeneracion	1	81	0.0123456790123457	DNAH11	2.33834961845695e-63	4.77691422056205e-62
IPR024317	Dynein_heavy_chain_D4_dom	Neurodegeneracion	1	81	0.0123456790123457	DNAH11	2.33834961845695e-63	4.77691422056205e-62
IPR001628	Znf_hrmn_rcpt	Neurodegeneracion	1	81	0.0123456790123457	ESR1	0.0186769333073861	0.0389898023789228
IPR000536	Nucl_hrmn_rcpt_lig-bd	Neurodegeneracion	1	81	0.0123456790123457	ESR1	0.0186769333073861	0.0389898023789228
IPR029308	FANCI_S1	Neurodegeneracion	1	81	0.0123456790123457	FANCI	1.2923808143273e-18	9.05933610043156e-18
IPR029315	FANCI_S2	Neurodegeneracion	1	81	0.0123456790123457	FANCI	1.2923808143273e-18	9.05933610043156e-18
IPR029310	FANCI_HD1	Neurodegeneracion	1	81	0.0123456790123457	FANCI	1.2923808143273e-18	9.05933610043156e-18
IPR029314	FANCI_S4	Neurodegeneracion	1	81	0.0123456790123457	FANCI	1.2923808143273e-18	9.05933610043156e-18
IPR029313	FANCI_S3	Neurodegeneracion	1	81	0.0123456790123457	FANCI	1.2923808143273e-18	9.05933610043156e-18
IPR029305	FANCI_S1-cap	Neurodegeneracion	1	81	0.0123456790123457	FANCI	1.2923808143273e-18	9.05933610043156e-18
IPR029312	FANCI_HD2	Neurodegeneracion	1	81	0.0123456790123457	FANCI	1.2923808143273e-18	9.05933610043156e-18
IPR006109	G3P_DH_NAD-dep_C	Neurodegeneracion	1	81	0.0123456790123457	GPD1L	5.65642685617028e-11	2.75125523956582e-10
IPR001752	Kinesin_motor_dom	Neurodegeneracion	2	81	0.0246913580246914	KIF1A,KIF1B	4.43293287918415e-09	1.89793234048902e-08
IPR039008	IF_rod_dom	Neurodegeneracion	3	81	0.037037037037037	KRT81,KRT86,PRPH	8.83296888503991e-15	5.42109249167685e-14
IPR018497	Peptidase_M13_C	Neurodegeneracion	1	81	0.0123456790123457	MMEL1	8.67732876493165e-10	3.90206922448184e-09
IPR000953	Chromo/chromo_shadow_dom	Neurodegeneracion	1	81	0.0123456790123457	MPHOSPH8	1.6276117411519e-05	5.28973815874367e-05
IPR004843	Calcineurin-like_PHP_ApaH	Neurodegeneracion	1	81	0.0123456790123457	MRE11	0.000144473689811581	0.000415688886178191
IPR000432	DNA_mismatch_repair_MutS_C	Neurodegeneracion	1	81	0.0123456790123457	MSH3	0.000144473689811581	0.000415688886178191
IPR004009	Myosin_N	Neurodegeneracion	2	81	0.0246913580246914	MYH11,MYH8	0.002732125284934	0.00652243598907449
IPR004030	NOS_N	Neurodegeneracion	1	81	0.0123456790123457	NOS2	0.00266666349162674	0.00638748541545433
IPR000313	PWWP_dom	Neurodegeneracion	1	81	0.0123456790123457	NSD1	0.012818717849782	0.0272779263767682
IPR019787	Znf_PHD-finger	Neurodegeneracion	1	81	0.0123456790123457	NSD1	0.0186769333073861	0.0389898023789228
IPR030381	G_DYNAMIN_dom	Neurodegeneracion	1	81	0.0123456790123457	OPA1	0.012818717849782	0.0272779263767682
IPR001401	Dynamin_GTPase	Neurodegeneracion	1	81	0.0123456790123457	OPA1	0.012818717849782	0.0272779263767682
IPR003959	ATPase_AAA_core	Neurodegeneracion	1	81	0.0123456790123457	ORC1	0.000144473689811581	0.000415688886178191
IPR001523	Paired_dom	Neurodegeneracion	1	81	0.0123456790123457	PAX6	1.06114219900193e-06	3.90085692692226e-06
IPR001356	Homeobox_dom	Neurodegeneracion	1	81	0.0123456790123457	PAX6	0.0225795787433886	0.0464587015871161
IPR015359	PLC_EF-hand-like	Neurodegeneracion	1	81	0.0123456790123457	PLCB1	5.7876239747321e-09	2.41997142803126e-08
IPR001711	PLipase_C_Pinositol-sp_Y	Neurodegeneracion	1	81	0.0123456790123457	PLCB1	5.7876239747321e-09	2.41997142803126e-08
IPR000909	PLipase_C_PInositol-sp_X_dom	Neurodegeneracion	1	81	0.0123456790123457	PLCB1	5.7876239747321e-09	2.41997142803126e-08
IPR013632	DNA_recomb/repair_Rad51_C	Neurodegeneracion	2	81	0.0246913580246914	RAD51C,RAD51D	0.0140478283838124	0.0297165600426801
IPR020588	RecA_ATP-bd	Neurodegeneracion	2	81	0.0246913580246914	RAD51C,RAD51D	0.0140478283838124	0.0297165600426801
IPR017896	4Fe4S_Fe-S-bd	Neurodegeneracion	1	81	0.0123456790123457	SDHB	0.00123108641714815	0.00309939009951031
IPR011657	CNT_C_dom	Neurodegeneracion	1	81	0.0123456790123457	SLC28A2	7.56884672173346e-06	2.52294890724449e-05
IPR011642	Gate_dom	Neurodegeneracion	1	81	0.0123456790123457	SLC28A2	7.56884672173346e-06	2.52294890724449e-05
IPR006047	Glyco_hydro_13_cat_dom	Neurodegeneracion	1	81	0.0123456790123457	SLC3A1	7.99472491500143e-05	0.000241700985802369
IPR000340	Dual-sp_phosphatase_cat-dom	Neurodegeneracion	1	81	0.0123456790123457	SSH1	2.18665460471924e-26	2.44290319120978e-25
IPR020422	TYR_PHOSPHATASE_DUAL_dom	Neurodegeneracion	1	81	0.0123456790123457	SSH1	2.18665460471924e-26	2.44290319120978e-25
IPR014876	DEK_C	Neurodegeneracion	1	81	0.0123456790123457	SSH1	2.18665460471924e-26	2.44290319120978e-25
IPR000863	Sulfotransferase_dom	Neurodegeneracion	1	81	0.0123456790123457	SULT1A1	0.000160903153429764	0.00046110522926766
IPR040457	GCP_C	Neurodegeneracion	1	81	0.0123456790123457	TUBGCP5	0.0205051619369666	0.0426197406538695
IPR029491	Helicase_HTH	Neurodegeneracion	1	81	0.0123456790123457	WRN	0.000470875579507703	0.0012515837893978
IPR018328	Rad4_beta-hairpin_dom3	Neurodegeneracion	1	81	0.0123456790123457	XPC	0.000457904476466966	0.00122393159130423
IPR018327	BHD_2	Neurodegeneracion	1	81	0.0123456790123457	XPC	0.000457904476466966	0.00122393159130423
IPR018326	Rad4_beta-hairpin_dom1	Neurodegeneracion	1	81	0.0123456790123457	XPC	0.000457904476466966	0.00122393159130423
IPR018325	Rad4/PNGase_transGLS-fold	Neurodegeneracion	1	81	0.0123456790123457	XPC	0.000457904476466966	0.00122393159130423
IPR003781	CoA-bd	Malformaciones y Sind polimalformativos	1	63	0.0158730158730159	ACLY	8.6874276455841e-80	2.48460430663705e-78
IPR005811	CoA_ligase	Malformaciones y Sind polimalformativos	1	63	0.0158730158730159	ACLY	8.6874276455841e-80	2.48460430663705e-78
IPR032263	Citrate-bd	Malformaciones y Sind polimalformativos	1	63	0.0158730158730159	ACLY	8.6874276455841e-80	2.48460430663705e-78
IPR001251	CRAL-TRIO_dom	Malformaciones y Sind polimalformativos	1	63	0.0158730158730159	ATCAY	2.80876115922187e-06	9.9419021229883e-06
IPR004827	bZIP	Malformaciones y Sind polimalformativos	1	63	0.0158730158730159	ATF3	0.00399894518386771	0.00931350425558766
IPR006068	ATPase_P-typ_cation-transptr_C	Malformaciones y Sind polimalformativos	1	63	0.0158730158730159	ATP2A1	0.00370999032358831	0.008668768239757
IPR004014	ATPase_P-typ_cation-transptr_N	Malformaciones y Sind polimalformativos	1	63	0.0158730158730159	ATP2A1	0.00370999032358831	0.008668768239757
IPR032059	Mucin-like	Malformaciones y Sind polimalformativos	1	63	0.0158730158730159	CEL	2.18583654415724e-08	8.85480526386644e-08
IPR001254	Trypsin_dom	Malformaciones y Sind polimalformativos	2	63	0.0317460317460317	CFI,LPA	0.00660910148064976	0.0148367584259484
IPR013151	Immunoglobulin	Malformaciones y Sind polimalformativos	1	63	0.0158730158730159	CHL1	1.58067137932983e-15	1.00460447664074e-14
IPR000834	Peptidase_M14	Malformaciones y Sind polimalformativos	1	63	0.0158730158730159	CPB2	2.17310299244577e-06	7.73019223680958e-06
IPR001373	Cullin_N	Malformaciones y Sind polimalformativos	1	63	0.0158730158730159	CUL2	2.62203353872593e-35	3.64029899065833e-34
IPR016158	Cullin_homology	Malformaciones y Sind polimalformativos	1	63	0.0158730158730159	CUL2	2.62203353872593e-35	3.64029899065833e-34
IPR011709	DUF1605	Malformaciones y Sind polimalformativos	1	63	0.0158730158730159	DHX8	9.87623376460205e-23	8.40655612106008e-22
IPR004161	EFTu-like_2	Malformaciones y Sind polimalformativos	1	63	0.0158730158730159	EFTUD2	3.66614982542669e-09	1.57909465372294e-08
IPR005225	Small_GTP-bd_dom	Malformaciones y Sind polimalformativos	1	63	0.0158730158730159	EFTUD2	0.00998012276419311	0.021755450537799
IPR000795	T_Tr_GTP-bd_dom	Malformaciones y Sind polimalformativos	1	63	0.0158730158730159	EFTUD2	3.66614982542669e-09	1.57909465372294e-08
IPR000418	Ets_dom	Malformaciones y Sind polimalformativos	1	63	0.0158730158730159	ETV4	9.87467181520439e-18	6.7241812836868e-17
IPR017981	GPCR_2-like	Malformaciones y Sind polimalformativos	1	63	0.0158730158730159	GIPR	0.00102484603972926	0.00258927533005802
IPR030608	KLHL10_BTB/POZ	Malformaciones y Sind polimalformativos	1	63	0.0158730158730159	KLHL10	5.43615303289832e-22	4.34284851231542e-21
IPR000210	BTB/POZ_dom	Malformaciones y Sind polimalformativos	1	63	0.0158730158730159	KLHL10	1.17706804623805e-07	4.57361880221863e-07
IPR011705	BACK	Malformaciones y Sind polimalformativos	1	63	0.0158730158730159	KLHL10	2.93768659707474e-13	1.64097337258472e-12
IPR000001	Kringle	Malformaciones y Sind polimalformativos	1	63	0.0158730158730159	LPA	0.00017259541281224	0.000492637605432142
IPR013122	PKD1_2_channel	Malformaciones y Sind polimalformativos	2	63	0.0317460317460317	MCOLN1,PKD1	3.86050065108724e-45	6.4947246247703e-44
IPR000315	Znf_B-box	Malformaciones y Sind polimalformativos	2	63	0.0317460317460317	MEFV,TRIM37	6.11912909068759e-25	6.34083666643714e-24
IPR004020	DAPIN	Malformaciones y Sind polimalformativos	3	63	0.0476190476190476	MEFV,NLRP12,NLRP2	5.90050290280536e-12	3.11354950221833e-11
IPR001304	C-type_lectin-like	Malformaciones y Sind polimalformativos	2	63	0.0317460317460317	MRC1,PKD1	7.82572280678734e-14	4.49429060791401e-13
IPR041075	NOD2_WH	Malformaciones y Sind polimalformativos	3	63	0.0476190476190476	NAIP,NLRP12,NLRP2	0.000124032865022595	0.000361236246399818
IPR041267	NLRP_HD2	Malformaciones y Sind polimalformativos	2	63	0.0317460317460317	NLRP12,NLRP2	1.62692684070545e-09	7.18057216731109e-09
IPR011656	Notch_NODP_dom	Malformaciones y Sind polimalformativos	2	63	0.0317460317460317	NOTCH1,NOTCH2	5.93791877184248e-57	1.14746268158578e-55
IPR000742	EGF-like_dom	Malformaciones y Sind polimalformativos	3	63	0.0476190476190476	NOTCH1,NOTCH2,NOTCH2NLR	1.44056262669084e-14	8.72883286511823e-14
IPR024600	Notch_C	Malformaciones y Sind polimalformativos	2	63	0.0317460317460317	NOTCH1,NOTCH2	5.93791877184248e-57	1.14746268158578e-55
IPR000800	Notch_dom	Malformaciones y Sind polimalformativos	2	63	0.0317460317460317	NOTCH1,NOTCH2	1.32934233730148e-56	2.53461272312149e-55
IPR017852	GPI_EtnP_transferase_1_C	Malformaciones y Sind polimalformativos	1	63	0.0158730158730159	PIGN	3.91005390967158e-25	4.0812971465915e-24
IPR000917	Sulfatase_N	Malformaciones y Sind polimalformativos	1	63	0.0158730158730159	PIGN	5.40139646080336e-17	3.59255671579014e-16
IPR000372	LRRNT	Malformaciones y Sind polimalformativos	1	63	0.0158730158730159	PKD1	1.37114042464846e-24	1.36161861614396e-23
IPR000203	GPS	Malformaciones y Sind polimalformativos	1	63	0.0158730158730159	PKD1	1.73985520169751e-27	2.07332744868953e-26
IPR006228	Polycystin_cat	Malformaciones y Sind polimalformativos	1	63	0.0158730158730159	PKD1	4.69271387501386e-35	6.39102937263792e-34
IPR000601	PKD_dom	Malformaciones y Sind polimalformativos	1	63	0.0158730158730159	PKD1	4.69271387501386e-35	6.39102937263792e-34
IPR000483	Cys-rich_flank_reg_C	Malformaciones y Sind polimalformativos	1	63	0.0158730158730159	PKD1	1.30339198859867e-18	9.09195387168828e-18
IPR000595	cNMP-bd_dom	Malformaciones y Sind polimalformativos	1	63	0.0158730158730159	PNPLA6	3.30584587630213e-15	2.08253727009341e-14
IPR039477	ILEI/PANDER_dom	Malformaciones y Sind polimalformativos	1	63	0.0158730158730159	POMGNT1	4.64430544592567e-39	6.91807998716011e-38
IPR039474	POMGNT1_PANDER-like	Malformaciones y Sind polimalformativos	1	63	0.0158730158730159	POMGNT1	4.64430544592567e-39	6.91807998716011e-38
IPR000519	P_trefoil_dom	Malformaciones y Sind polimalformativos	1	63	0.0158730158730159	SI	4.46353441069607e-16	2.90129736695245e-15
IPR031727	Gal_mutarotase_N	Malformaciones y Sind polimalformativos	1	63	0.0158730158730159	SI	4.46353441069607e-16	2.90129736695245e-15
IPR014837	EF-hand_Ca_insen	Malformaciones y Sind polimalformativos	1	63	0.0158730158730159	SPTAN1	0.0124892341847333	0.0267677669737729
IPR011715	Tyr_aminoTrfase_ubiquitination	Malformaciones y Sind polimalformativos	1	63	0.0158730158730159	TAT	1.55762464127693e-14	9.28084682094171e-14
IPR004839	Aminotransferase_I/II	Malformaciones y Sind polimalformativos	1	63	0.0158730158730159	TAT	1.55762464127693e-14	9.28084682094171e-14
IPR012496	TMC_dom	Malformaciones y Sind polimalformativos	1	63	0.0158730158730159	TMC1	8.32686269736863e-08	3.27126748825196e-07
IPR003649	Bbox_C	Malformaciones y Sind polimalformativos	1	63	0.0158730158730159	TRIM37	2.08303522573682e-32	2.65958961857469e-31
IPR005398	Tubby_N	Malformaciones y Sind polimalformativos	1	63	0.0158730158730159	TUB	9.45259888519219e-55	1.75548265010712e-53
IPR000007	Tubby_C	Malformaciones y Sind polimalformativos	1	63	0.0158730158730159	TUB	9.45259888519219e-55	1.75548265010712e-53
IPR011707	Cu-oxidase_N	Malformacion Ocular	1	28	0.0357142857142857	CP	0.000203529304823176	0.000572926980112484
IPR011706	Cu-oxidase_C	Malformacion Ocular	1	28	0.0357142857142857	CP	0.000203529304823176	0.000572926980112484
IPR020635	Tyr_kinase_cat_dom	Malformacion Ocular	4	28	0.142857142857143	ERBB3,IGF1R,MERTK,TYRO3	1.56860251162547e-105	5.90289892532743e-104
IPR001245	Ser-Thr/Tyr_kinase_cat_dom	Malformacion Ocular	5	28	0.178571428571429	ERBB3,IGF1R,MERTK,TGFBR1,TYRO3	1.76116352156159e-79	4.93816438398642e-78
IPR006211	Furin-like_Cys-rich_dom	Malformacion Ocular	2	28	0.0714285714285714	ERBB3,IGF1R	7.92548781565544e-78	2.09878658821987e-76
IPR000494	Rcpt_L-dom	Malformacion Ocular	2	28	0.0714285714285714	ERBB3,IGF1R	7.92548781565544e-78	2.09878658821987e-76
IPR015338	GT64	Malformacion Ocular	1	28	0.0357142857142857	EXTL2	1.84956247954643e-05	5.94353785562111e-05
IPR004045	Glutathione_S-Trfase_N	Malformacion Ocular	2	28	0.0714285714285714	GSTT1,GSTT4	0.00355700439757548	0.00836598073771864
IPR040075	GST_N_Theta	Malformacion Ocular	1	28	0.0357142857142857	GSTT1	0.0212020209525685	0.0438768306254312
IPR004046	GST_C	Malformacion Ocular	2	28	0.0714285714285714	GSTT1,GSTT4	0.00355700439757548	0.00836598073771864
IPR040077	GST_C_Theta	Malformacion Ocular	2	28	0.0714285714285714	GSTT1,GSTT4	0.00245124781606894	0.00589123424702283
IPR029437	HPS3_N	Malformacion Ocular	1	28	0.0357142857142857	HPS3	4.75057927164831e-06	1.62519817187969e-05
IPR029438	HPS3_C	Malformacion Ocular	1	28	0.0357142857142857	HPS3	4.75057927164831e-06	1.62519817187969e-05
IPR028167	HPS3_central_dom	Malformacion Ocular	1	28	0.0357142857142857	HPS3	4.75057927164831e-06	1.62519817187969e-05
IPR003961	FN3_dom	Malformacion Ocular	4	28	0.142857142857143	IGF1R,MERTK,TTN,TYRO3	2.19057472772119e-43	3.51968748386663e-42
IPR000210	BTB/POZ_dom	Malformacion Ocular	1	28	0.0357142857142857	KCTD13	0.00797117533452506	0.0175907110005723
IPR013151	Immunoglobulin	Malformacion Ocular	1	28	0.0357142857142857	MERTK	3.08322437639854e-33	3.9720818542792e-32
IPR000562	FN_type2_dom	Malformacion Ocular	1	28	0.0357142857142857	MRC1	0.00129824273423733	0.00325129091061188
IPR000772	Ricin_B_lectin	Malformacion Ocular	1	28	0.0357142857142857	MRC1	0.000132161023258674	0.000382571383117214
IPR001304	C-type_lectin-like	Malformacion Ocular	1	28	0.0357142857142857	MRC1	0.0069383822989727	0.0154787623830436
IPR001478	PDZ	Malformacion Ocular	1	28	0.0357142857142857	PDLIM3	1.55829098472716e-06	5.65572616284223e-06
IPR031847	DUF4749	Malformacion Ocular	1	28	0.0357142857142857	PDLIM3	2.33491958433143e-18	1.62084223572522e-17
IPR017892	Pkinase_C	Malformacion Ocular	1	28	0.0357142857142857	PRKCG	1.10788036005598e-77	2.88048893614555e-76
IPR000961	AGC-kinase_C	Malformacion Ocular	1	28	0.0357142857142857	PRKCG	3.9083555095108e-64	8.59838212092376e-63
IPR000008	C2_dom	Malformacion Ocular	1	28	0.0357142857142857	PRKCG	3.0602722783455e-36	4.33286075052878e-35
IPR020454	DAG/PE-bd	Malformacion Ocular	1	28	0.0357142857142857	PRKCG	1.9304029949901e-34	2.6042229083357e-33
IPR039008	IF_rod_dom	Malformacion Ocular	1	28	0.0357142857142857	PRPH	0.00459576979118459	0.0105151212822303
IPR000436	Sushi_SCR_CCP_dom	Malformacion Ocular	1	28	0.0357142857142857	SEZ6L2	3.22845497700373e-22	2.60829978368098e-21
IPR000859	CUB_dom	Malformacion Ocular	1	28	0.0357142857142857	SEZ6L2	1.89455510098118e-28	2.33552913310611e-27
IPR011677	Tectonic_dom	Malformacion Ocular	1	28	0.0357142857142857	TCTN2	5.48521531080858e-09	2.31382238774521e-08
IPR003605	GS_dom	Malformacion Ocular	1	28	0.0357142857142857	TGFBR1	0.00602046822421249	0.0135792895277979
IPR000472	Activin_recp	Malformacion Ocular	1	28	0.0357142857142857	TGFBR1	0.00602046822421249	0.0135792895277979
IPR040457	GCP_C	Malformacion Ocular	1	28	0.0357142857142857	TUBGCP5	0.000126536927311271	0.000367034089361293
IPR020617	Thiolase_C	Distrofias Corneales	1	26	0.0384615384615385	ACAT1	7.23194086096022e-14	4.17003041579561e-13
IPR020616	Thiolase_N	Distrofias Corneales	1	26	0.0384615384615385	ACAT1	7.23194086096022e-14	4.17003041579561e-13
IPR003645	Fol_N	Distrofias Corneales	1	26	0.0384615384615385	AGRN	7.90564879130887e-296	9.4208981429764e-294
IPR000082	SEA_dom	Distrofias Corneales	1	26	0.0384615384615385	AGRN	7.90564879130887e-296	9.4208981429764e-294
IPR000742	EGF-like_dom	Distrofias Corneales	3	26	0.115384615384615	AGRN,HMCN1,ITGB4	1.08697232049421e-161	6.75813225350748e-160
IPR003884	FacI_MAC	Distrofias Corneales	1	26	0.0384615384615385	AGRN	3.35647313046333e-286	3.69212044350966e-284
IPR004850	NtA_dom	Distrofias Corneales	1	26	0.0384615384615385	AGRN	7.90564879130887e-296	9.4208981429764e-294
IPR029390	AP3B_C	Distrofias Corneales	1	26	0.0384615384615385	AP3B2	0.00734366336879879	0.016281300181988
IPR000008	C2_dom	Distrofias Corneales	1	26	0.0384615384615385	DYSF	1.80276879032429e-16	1.18255016979988e-15
