GO	GOTERM	disease	gene_count	gene_total	gene_ratio	p_value	genes	p_adjust
GO:0048678	response to axon injury	Distrofias Corneales	1	54	0.0185185185185185	0.000942693695050785	MAX	0.00452374926113369
GO:0009615	response to virus	Distrofias Corneales	1	54	0.0185185185185185	0.00488575744732085	DUOX2	0.0192877768247803
GO:0019221	cytokine-mediated signaling pathway	Distrofias Corneales	2	54	0.037037037037037	0.000163602364663976	DUOX2,LILRA3	0.000947868991816664
GO:0050665	hydrogen peroxide biosynthetic process	Distrofias Corneales	1	54	0.0185185185185185	0.00286761995562306	DUOX2	0.012133108092995
GO:0002250	adaptive immune response	Distrofias Corneales	1	54	0.0185185185185185	0.00579027547730679	LILRA3	0.0221259458231844
GO:0006325	chromatin organization	Distrofias Corneales	1	54	0.0185185185185185	0.00374598004224365	RBL1	0.0154474887983376
GO:2000773	negative regulation of cellular senescence	Distrofias Corneales	1	54	0.0185185185185185	1.24606482759687e-05	RBL1	9.14519534891547e-05
GO:0045019	negative regulation of nitric oxide biosynthetic process	Distrofias Corneales	1	54	0.0185185185185185	0.00151001479500814	PTGIS	0.00689466329805844
GO:0010942	positive regulation of cell death	Distrofias Corneales	1	54	0.0185185185185185	1.07643090069349e-07	PRODH	1.09760188180045e-06
GO:0070989	oxidative demethylation	Distrofias Corneales	1	54	0.0185185185185185	0.014463159015181	CYP2D6	0.0480463455829387
GO:0006956	complement activation	Hipoacusias	1	91	0.010989010989011	2.48869822427687e-05	CFHR1	0.000169871068361901
GO:0051838	cytolysis by host of symbiont cells	Hipoacusias	1	91	0.010989010989011	0.000273825870936954	CFHR1	0.00150674440777103
GO:0007202	activation of phospholipase C activity	Hipoacusias	1	91	0.010989010989011	7.46419088713133e-05	HTR2B	0.000463589637646257
GO:0007205	protein kinase C-activating G protein-coupled receptor signaling pathway	Hipoacusias	1	91	0.010989010989011	1.18639048799945e-06	HTR2B	1.03160210180179e-05
GO:0051781	positive regulation of cell division	Hipoacusias	1	91	0.010989010989011	0.000324923517959608	HTR2B	0.00175021553599729
GO:0070371	ERK1 and ERK2 cascade	Hipoacusias	1	91	0.010989010989011	0.000910344755340859	HTR2B	0.0044039671888221
GO:0009804	coumarin metabolic process	Hipoacusias	3	91	0.032967032967033	0.00690656190209981	CYP2D6,UGT1A7,UGT1A8	0.0257862983676439
GO:0052696	flavonoid glucuronidation	Hipoacusias	6	91	0.0659340659340659	4.72849733299138e-14	UGT1A10,UGT1A5,UGT1A6,UGT1A7,UGT1A8,UGT1A9	1.06589866350835e-12
GO:0007156	homophilic cell adhesion via plasma membrane adhesion molecules	Hipoacusias	11	91	0.120879120879121	6.5998217745246e-12	PCDHA1,PCDHA10,PCDHA2,PCDHA3,PCDHA4,PCDHA5,PCDHA6,PCDHA7,PCDHA8,PCDHA9,PKD1	1.1763469707749e-10
GO:0007399	nervous system development	Hipoacusias	9	91	0.0989010989010989	1.61728156280538e-07	PCDHA1,PCDHA10,PCDHA2,PCDHA3,PCDHA4,PCDHA5,PCDHA6,PCDHA7,PCDHA8	1.61577571405044e-06
GO:0015747	urate transport	Hipoacusias	1	91	0.010989010989011	6.09872117609162e-05	SLC17A3	0.000385844800822306
GO:0015760	glucose-6-phosphate transport	Hipoacusias	1	91	0.010989010989011	6.09872117609162e-05	SLC17A3	0.000385844800822306
GO:1901998	toxin transport	Hipoacusias	1	91	0.010989010989011	0.00707694098455505	SLC17A3	0.0263121053606854
GO:0035019	somatic stem cell population maintenance	Hipoacusias	1	91	0.010989010989011	0.000800051870091565	POU5F1	0.00390207116640113
GO:0007339	binding of sperm to zona pellucida	Hipoacusias	1	91	0.010989010989011	2.88204478306799e-05	ZAN	0.000193761532094734
GO:0006629	lipid metabolic process	Hipoacusias	2	91	0.021978021978022	0.000199280013717843	CEL,SREBF2	0.00112540765641708
GO:0045787	positive regulation of cell cycle	Hipoacusias	1	91	0.010989010989011	0.00556400584240323	TRIM21	0.0213525689159466
GO:0070534	protein K63-linked ubiquitination	Hipoacusias	1	91	0.010989010989011	0.00429477225815091	TRIM21	0.0172877568293636
GO:0050910	detection of mechanical stimulus involved in sensory perception of sound	Hipoacusias	1	91	0.010989010989011	9.87308756289942e-06	STRC	7.34661786060408e-05
GO:0051216	cartilage development	Hipoacusias	2	91	0.021978021978022	1.60250071771283e-07	PKD1,TYMS	1.60399558778532e-06
GO:0001708	cell fate specification	Hipoacusias	2	91	0.021978021978022	0.00785785164939518	TBX1,TBX2	0.0287763645726998
GO:0007623	circadian rhythm	Hipoacusias	1	91	0.010989010989011	4.73835239718971e-08	TYMS	5.10467080540618e-07
GO:0017148	negative regulation of translation	Hipoacusias	1	91	0.010989010989011	3.3728133058515e-09	TYMS	4.30836747283174e-08
GO:0032259	methylation	Hipoacusias	1	91	0.010989010989011	6.99171261513919e-07	TYMS	6.32555449919422e-06
GO:0033189	response to vitamin A	Hipoacusias	1	91	0.010989010989011	1.28917823496642e-11	TYMS	2.18184265949364e-10
GO:0048589	developmental growth	Hipoacusias	1	91	0.010989010989011	4.53513315830273e-06	TYMS	3.58864150358321e-05
GO:0071897	DNA biosynthetic process	Hipoacusias	1	91	0.010989010989011	1.07629177334787e-07	TYMS	1.09760188180045e-06
GO:0097421	liver regeneration	Hipoacusias	1	91	0.010989010989011	2.27905137910352e-07	TYMS	2.2353035921189e-06
GO:0006099	tricarboxylic acid cycle	Hipoacusias	1	91	0.010989010989011	2.94780333246902e-10	ACO2	4.30925473533959e-09
GO:0008593	regulation of Notch signaling pathway	Hipoacusias	1	91	0.010989010989011	3.61715283084247e-16	SREBF2	1.00549352007616e-14
GO:0010886	positive regulation of cholesterol storage	Hipoacusias	1	91	0.010989010989011	3.61220411805134e-08	SREBF2	4.01231368392245e-07
GO:0071404	cellular response to low-density lipoprotein particle stimulus	Hipoacusias	1	91	0.010989010989011	4.93029982038086e-12	SREBF2	8.96646052079434e-11
GO:1902895	positive regulation of pri-miRNA transcription by RNA polymerase II	Hipoacusias	1	91	0.010989010989011	8.18147273131625e-20	SREBF2	3.20391249660669e-18
GO:0000002	mitochondrial genome maintenance	Hipoacusias	1	91	0.010989010989011	0.00743132422235775	TYMP	0.0274391290109768
GO:0006878	cellular copper ion homeostasis	Hipoacusias	1	91	0.010989010989011	1.18639048799945e-06	SCO2	1.03160210180179e-05
GO:0032836	glomerular basement membrane development	Nefropatias	2	70	0.0285714285714286	3.49884482940718e-45	COL4A3,COL4A4	1.91896011136287e-42
GO:0007155	cell adhesion	Nefropatias	13	70	0.185714285714286	1.96529851321621e-46	CNTNAP4,COL4A3,PCDHA1,PCDHA10,PCDHA2,PCDHA3,PCDHA4,PCDHA5,PCDHA6,PCDHA7,PCDHA8,PCDHA9,SIGLEC14	1.31797831542562e-43
GO:0038063	collagen-activated tyrosine kinase receptor signaling pathway	Nefropatias	2	70	0.0285714285714286	0.0100114012636525	COL4A1,COL4A3	0.0354529160260697
GO:0006099	tricarboxylic acid cycle	Nefropatias	1	70	0.0142857142857143	8.78836523548925e-12	NNT	1.52587635884789e-10
GO:0072593	reactive oxygen species metabolic process	Nefropatias	1	70	0.0142857142857143	5.76873228497514e-08	NNT	6.1164523140102e-07
GO:1902600	proton transmembrane transport	Nefropatias	1	70	0.0142857142857143	2.01340925597136e-07	NNT	1.99297798123364e-06
GO:0007399	nervous system development	Nefropatias	12	70	0.171428571428571	7.61240988824923e-35	LHX1,NAIP,PCDHA1,PCDHA10,PCDHA2,PCDHA3,PCDHA4,PCDHA5,PCDHA6,PCDHA7,PCDHA8,SPG7	1.70169079376905e-32
GO:0001580	detection of chemical stimulus involved in sensory perception of bitter taste	Nefropatias	1	70	0.0142857142857143	1.01899169336413e-08	TAS2R46	1.2340610462525e-07
GO:1905564	positive regulation of vascular endothelial cell proliferation	Nefropatias	1	70	0.0142857142857143	0.000776764787934087	PDPK1	0.00380232033509706
GO:2000352	negative regulation of endothelial cell apoptotic process	Nefropatias	1	70	0.0142857142857143	0.00547732556957889	PDPK1	0.0210802379345701
GO:0006488	dolichol-linked oligosaccharide biosynthetic process	Nefropatias	1	70	0.0142857142857143	6.53378525537878e-15	ALG1	1.59335263159578e-13
GO:0032228	regulation of synaptic transmission, GABAergic	Nefropatias	1	70	0.0142857142857143	0.000398723977112014	CNTNAP4	0.00211587946311173
GO:0001657	ureteric bud development	Nefropatias	1	70	0.0142857142857143	1.63485978995074e-06	LHX1	1.40561262389194e-05
GO:0007389	pattern specification process	Nefropatias	1	70	0.0142857142857143	0.000253644492366698	LHX1	0.00140578791482163
GO:0044344	cellular response to fibroblast growth factor stimulus	Nefropatias	1	70	0.0142857142857143	0.00199208047389629	LHX1	0.00880355168241647
GO:0001894	tissue homeostasis	Nefropatias	1	70	0.0142857142857143	1.05534107655445e-43	ACACA	4.3553114428574e-41
GO:0006633	fatty acid biosynthetic process	Nefropatias	1	70	0.0142857142857143	4.68823962885185e-47	ACACA	3.59320080125574e-44
GO:0051289	protein homotetramerization	Nefropatias	1	70	0.0142857142857143	4.45115051295434e-30	ACACA	5.5535866283721e-28
GO:0030073	insulin secretion	Nefropatias	1	70	0.0142857142857143	1.46648426733567e-09	HNF1B	1.95227992413297e-08
GO:0032922	circadian regulation of gene expression	Nefropatias	1	70	0.0142857142857143	1.03124444554089e-06	HNF1B	9.08477249643165e-06
GO:0048598	embryonic morphogenesis	Nefropatias	1	70	0.0142857142857143	4.01040886430273e-12	HNF1B	7.34329131637684e-11
GO:0070365	hepatocyte differentiation	Nefropatias	1	70	0.0142857142857143	1.17233259859135e-13	HNF1B	2.52592947447494e-12
GO:0030574	collagen catabolic process	Nefropatias	1	70	0.0142857142857143	0.0135286088992493	MMP9	0.0453631167152953
